"","Team","X","Opponent","Result","Date"
"574","Miami (OH)","@","Ohio State","L (16-27)",2000-09-16
"580","Miami (OH)","","Ohio","W (27-24)",2000-11-04
"584","Michigan","","Rice","W (38-7)",2000-09-09
"585","Michigan","@","UCLA","L (20-23)",2000-09-16
"587","Michigan","","Wisconsin","W (13-10)",2000-09-30
"588","Michigan","@","Purdue","L (31-32)",2000-10-07
"590","Michigan","","Michigan State","W (14-0)",2000-10-21
"591","Michigan","@","Northwestern","L (51-54)",2000-11-04
"592","Michigan","","Penn State","W (33-11)",2000-11-11
"593","Michigan","@","Ohio State","W (38-26)",2000-11-18
"595","Michigan State","@","Missouri","W (13-10)",2000-09-16
"596","Michigan State","","Notre Dame","W (27-21)",2000-09-23
"597","Michigan State","","Northwestern","L (17-37)",2000-09-30
"599","Michigan State","","Wisconsin","L (10-17)",2000-10-14
"602","Michigan State","@","Ohio State","L (13-27)",2000-11-04
"603","Michigan State","","Purdue","W (30-10)",2000-11-11
"604","Michigan State","@","Penn State","L (23-42)",2000-11-18
"607","Middle Tennessee State","","Non-Major","W (44-28)",2000-09-16
"611","Middle Tennessee State","@","Alabama-Birmingham","L (9-14)",2000-10-21
"612","Middle Tennessee State","@","Mississippi State","L (35-61)",2000-10-28
"614","Middle Tennessee State","","South Florida","W (45-9)",2000-11-11
"617","Minnesota","","Ohio","L (17-23)",2000-09-09
"619","Minnesota","@","Purdue","L (24-38)",2000-09-23
"621","Minnesota","","Penn State","W (25-16)",2000-10-07
"622","Minnesota","@","Ohio State","W (29-17)",2000-10-14
"624","Minnesota","","Northwestern","L (35-41)",2000-10-28
"625","Minnesota","@","Wisconsin","L (20-41)",2000-11-04
"629","Mississippi State","@","South Carolina","L (19-23)",2000-09-23
"637","Mississippi State","@","Mississippi","L (30-45)",2000-11-23
"638","Missouri","","Non-Major","W (50-20)",2000-09-02
"641","Missouri","@","Nebraska","L (24-42)",2000-09-30
"642","Missouri","","Oklahoma State","W (24-10)",2000-10-07
"644","Missouri","@","Texas","L (12-46)",2000-10-21
"649","Navy","","Temple","L (6-17)",2000-09-02
"652","Navy","","Texas Christian","L (0-24)",2000-09-30
"654","Navy","N","Notre Dame","L (14-45)",2000-10-14
"655","Navy","","Rutgers","L (21-28)",2000-10-21
"656","Navy","","Toledo","L (14-35)",2000-10-28
"657","Navy","@","Tulane","L (38-50)",2000-11-11
"658","Navy","","Wake Forest","L (26-49)",2000-11-18
"660","Nebraska","","San Jose State","W (49-13)",2000-09-02
"661","Nebraska","@","Notre Dame","W (27-24)",2000-09-09
"665","Nebraska","@","Texas Tech","W (56-3)",2000-10-14
"667","Nebraska","@","Oklahoma","L (14-31)",2000-10-28
"671","Nevada","@","Oregon","L (7-36)",2000-09-02
"672","Nevada","","Texas Christian","L (10-41)",2000-09-09
"673","Nevada","@","Wyoming","W (35-28)",2000-09-23
"675","Nevada","@","Nevada-Las Vegas","L (7-38)",2000-10-07
"677","Nevada","","San Jose State","L (30-49)",2000-10-21
"678","Nevada","@","Southern Methodist","L (7-21)",2000-10-28
"679","Nevada","","Texas-El Paso","L (22-45)",2000-11-04
"681","Nevada","","Rice","W (34-28)",2000-11-18
"682","Nevada","@","Tulsa","L (3-38)",2000-11-25
"683","New Mexico","@","Texas Tech","L (3-24)",2000-08-26
"685","New Mexico","","Oregon State","L (20-28)",2000-09-09
"686","New Mexico","@","New Mexico State","W (16-13)",2000-09-16
"687","New Mexico","","Non-Major","W (35-28)",2000-09-23
"688","New Mexico","","Wyoming","W (45-10)",2000-09-30
"691","New Mexico","","Utah","W (10-3)",2000-10-28
"692","New Mexico","","San Diego State","L (16-17)",2000-11-04
"693","New Mexico","@","Nevada-Las Vegas","L (14-18)",2000-11-11
"695","New Mexico State","@","South Carolina","L (0-31)",2000-09-02
"698","New Mexico State","@","Texas-El Paso","L (31-41)",2000-09-30
"700","New Mexico State","","Tulsa","W (42-28)",2000-10-14
"703","New Mexico State","","Utah State","L (37-44)",2000-11-04
"705","New Mexico State","@","North Texas","L (23-30)",2000-11-18
"706","North Carolina","","Tulsa","W (30-9)",2000-09-02
"707","North Carolina","@","Wake Forest","W (35-14)",2000-09-09
"711","North Carolina","","North Carolina State","L (20-38)",2000-10-14
"713","North Carolina","@","Virginia","L (6-17)",2000-10-28
"714","North Carolina","@","Pittsburgh","W (20-17)",2000-11-04
"719","North Carolina State","","Southern Methodist","W (41-0)",2000-09-16
"726","North Carolina State","@","Virginia","L (17-24)",2000-11-18
"727","North Carolina State","","Wake Forest","W (32-14)",2000-11-25
"728","Northern Illinois","@","Northwestern","L (17-35)",2000-08-31
"729","Northern Illinois","","Non-Major","W (52-0)",2000-09-09
"732","Northern Illinois","","Central Florida","W (40-20)",2000-10-07
"734","Northern Illinois","@","Western Michigan","L (22-52)",2000-10-21
"736","Northern Illinois","","Toledo","L (24-38)",2000-11-04
"740","North Texas","@","Texas Tech","L (7-13)",2000-09-09
"741","North Texas","@","Nevada-Las Vegas","L (0-38)",2000-09-16
"743","North Texas","","Non-Major","W (41-6)",2000-10-05
"744","North Texas","","Utah State","L (12-17)",2000-10-14
"752","Northwestern","@","Texas Christian","L (14-41)",2000-09-16
"753","Northwestern","@","Wisconsin","W (47-44)",2000-09-23
"756","Northwestern","","Purdue","L (28-41)",2000-10-14
"761","Notre Dame","","Texas A&M","W (24-10)",2000-09-02
"763","Notre Dame","","Purdue","W (23-21)",2000-09-16
"765","Notre Dame","","Stanford","W (20-14)",2000-10-07
"767","Notre Dame","@","West Virginia","W (42-28)",2000-10-21
"770","Notre Dame","@","Rutgers","W (45-17)",2000-11-18
"771","Notre Dame","@","Southern California","W (38-21)",2000-11-25
"774","Ohio","","Non-Major","W (52-14)",2000-09-16
"776","Ohio","@","Western Michigan","L (10-23)",2000-09-30
"786","Ohio State","","Penn State","W (45-6)",2000-09-23
"787","Ohio State","@","Wisconsin","W (23-7)",2000-10-07
"790","Ohio State","@","Purdue","L (27-31)",2000-10-28
"794","Oklahoma","","Texas-El Paso","W (55-14)",2000-09-02
"796","Oklahoma","","Rice","W (42-14)",2000-09-23
"798","Oklahoma","N","Texas","W (63-14)",2000-10-07
"802","Oklahoma","@","Texas A&M","W (35-31)",2000-11-11
"803","Oklahoma","","Texas Tech","W (27-13)",2000-11-18
"804","Oklahoma","@","Oklahoma State","W (12-7)",2000-11-25
"806","Oklahoma State","@","Tulsa","W (36-26)",2000-09-09
"807","Oklahoma State","","Non-Major","W (23-0)",2000-09-16
"808","Oklahoma State","","Southern Mississippi","L (6-28)",2000-09-23
"809","Oklahoma State","@","Texas","L (7-42)",2000-09-30
"813","Oklahoma State","","Texas A&M","L (16-21)",2000-11-04
"814","Oklahoma State","@","Texas Tech","L (0-58)",2000-11-11
"817","Mississippi","","Tulane","W (49-20)",2000-09-02
"819","Mississippi","@","Vanderbilt","W (12-7)",2000-09-16
"823","Mississippi","","Nevada-Las Vegas","W (43-40)",2000-10-28
"829","Oregon","@","Wisconsin","L (23-27)",2000-09-09
"831","Oregon","","UCLA","W (29-10)",2000-09-23
"832","Oregon","","Washington","W (23-16)",2000-09-30
"833","Oregon","@","Southern California","W (28-17)",2000-10-14
"836","Oregon","@","Washington State","W (27-24)",2000-11-04
"838","Oregon","@","Oregon State","L (13-23)",2000-11-18
"839","Oregon State","","Non-Major","W (21-19)",2000-09-02
"841","Oregon State","","San Diego State","W (35-3)",2000-09-23
"842","Oregon State","","Southern California","W (31-21)",2000-09-30
"843","Oregon State","@","Washington","L (30-33)",2000-10-07
"844","Oregon State","","Stanford","W (38-6)",2000-10-14
"845","Oregon State","@","UCLA","W (44-38)",2000-10-21
"846","Oregon State","","Washington State","W (38-9)",2000-10-28
"850","Penn State","N","Southern California","L (5-29)",2000-08-27
"851","Penn State","","Toledo","L (6-24)",2000-09-02
"853","Penn State","@","Pittsburgh","L (0-12)",2000-09-16
"855","Penn State","","Purdue","W (22-20)",2000-09-30
"865","Pittsburgh","","Rutgers","W (29-17)",2000-09-23
"866","Pittsburgh","@","Syracuse","L (17-24)",2000-10-07
"868","Pittsburgh","@","Virginia Tech","L (34-37)",2000-10-28
"871","Pittsburgh","@","Temple","W (7-0)",2000-11-18
"872","Pittsburgh","","West Virginia","W (38-28)",2000-11-24
"880","Purdue","@","Wisconsin","W (30-24)",2000-10-21
"886","Rice","","Tulsa","L (16-23)",2000-09-16
"888","Rice","@","San Jose State","L (16-29)",2000-09-30
"891","Rice","@","Texas Christian","L (0-37)",2000-10-28
"892","Rice","","Southern Methodist","W (43-14)",2000-11-04
"893","Rice","@","Texas-El Paso","L (21-38)",2000-11-11
"895","Rutgers","","Non-Major","W (34-21)",2000-09-02
"897","Rutgers","@","Virginia Tech","L (0-49)",2000-09-16
"900","Rutgers","","Temple","L (14-48)",2000-10-14
"903","Rutgers","","West Virginia","L (24-31)",2000-11-11
"905","Rutgers","@","Syracuse","L (21-49)",2000-11-25
"910","San Diego State","@","Wyoming","W (34-0)",2000-10-07
"911","San Diego State","","Utah","L (7-21)",2000-10-14
"916","San Diego State","","Nevada-Las Vegas","L (24-31)",2000-11-25
"918","San Jose State","@","Stanford","W (40-27)",2000-09-09
"919","San Jose State","","Non-Major","W (47-7)",2000-09-16
"920","San Jose State","@","Southern California","L (24-34)",2000-09-23
"922","San Jose State","@","Southern Methodist","W (35-10)",2000-10-07
"923","San Jose State","","Texas-El Paso","L (30-47)",2000-10-14
"926","San Jose State","","Texas Christian","W (27-24)",2000-11-04
"927","San Jose State","@","Tulsa","L (17-28)",2000-11-18
"930","Southern Methodist","@","Texas-El Paso","L (20-37)",2000-09-09
"932","Southern Methodist","","Tulane","L (17-29)",2000-09-23
"938","Southern Methodist","","Tulsa","W (24-20)",2000-11-11
"940","Southern Methodist","","Texas Christian","L (7-62)",2000-11-24
"948","South Carolina","@","Vanderbilt","W (30-14)",2000-10-21
"949","South Carolina","","Tennessee","L (14-17)",2000-10-28
"952","Southern Mississippi","@","Tennessee","L (16-19)",2000-09-02
"956","Southern Mississippi","","South Florida","W (41-7)",2000-10-07
"957","Southern Mississippi","@","Tulane","W (56-24)",2000-10-14
"960","Southern Mississippi","@","Alabama-Birmingham","W (33-30)",2000-11-11
"963","South Florida","","Non-Major","W (40-0)",2000-09-02
"965","South Florida","","Non-Major","W (26-7)",2000-09-16
"967","South Florida","","Non-Major","W (20-10)",2000-09-30
"969","South Florida","","Non-Major","W (44-6)",2000-10-21
"971","South Florida","","Non-Major","W (30-24)",2000-11-04
"973","South Florida","","Non-Major","W (59-0)",2000-11-18
"974","Stanford","@","Washington State","W (24-10)",2000-09-02
"976","Stanford","","Texas","W (27-24)",2000-09-16
"980","Stanford","","Southern California","W (32-30)",2000-10-21
"981","Stanford","","Washington","L (28-31)",2000-10-28
"982","Stanford","@","UCLA","L (35-37)",2000-11-04
"991","Syracuse","","Virginia Tech","L (14-22)",2000-10-21
"992","Syracuse","@","West Virginia","W (31-27)",2000-11-04
"993","Syracuse","@","Temple","W (31-12)",2000-11-11
"1000","Temple","","West Virginia","L (24-29)",2000-09-28
"1001","Temple","@","Virginia Tech","L (13-35)",2000-10-07
"1017","Tennessee","@","Vanderbilt","W (28-26)",2000-11-25
"1019","Texas A&M","","Wyoming","W (51-3)",2000-09-09
"1020","Texas A&M","","Texas-El Paso","W (45-17)",2000-09-16
"1021","Texas A&M","","Texas Tech","W (33-15)",2000-09-30
"1028","Texas A&M","@","Texas","L (17-43)",2000-11-24
"1034","Texas Christian","@","Tulsa","W (17-3)",2000-10-21
"1038","Texas Christian","","Texas-El Paso","W (47-14)",2000-11-18
"1048","Texas","@","Texas Tech","W (29-17)",2000-11-04
"1052","Texas Tech","","Utah State","W (38-16)",2000-09-02
"1064","Toledo","","Non-Major","W (51-0)",2000-09-09
"1065","Toledo","","Non-Major","W (31-26)",2000-09-16
"1066","Toledo","@","Western Michigan","L (14-21)",2000-09-23
"1090","Tulsa","","Texas-El Paso","L (7-40)",2000-10-07
"1097","Alabama-Birmingham","","Non-Major","W (20-15)",2000-09-07
"1109","Central Florida","","Non-Major","W (19-7)",2000-09-09
"1111","Central Florida","","Non-Major","W (52-7)",2000-09-23
"1114","Central Florida","","Non-Major","W (34-3)",2000-10-14
"1118","Central Florida","","Virginia Tech","L (21-44)",2000-11-11
"1128","UCLA","@","Washington","L (28-35)",2000-11-11
"1129","UCLA","","Southern California","L (35-38)",2000-11-18
"1136","Nevada-Las Vegas","","Wyoming","W (42-23)",2000-10-21
"1138","Nevada-Las Vegas","@","Utah","L (16-38)",2000-11-04
"1151","Southern California","","Washington State","L (27-33)",2000-11-11
"1156","Utah","","Washington State","L (21-38)",2000-09-16
"1158","Utah","@","Utah State","W (35-14)",2000-09-30
"1163","Utah","@","Wyoming","W (34-0)",2000-11-11
"1166","Utah State","","Non-Major","W (30-14)",2000-09-09
"1175","Utah State","","Non-Major","L (24-27)",2000-11-18
"1192","Vanderbilt","@","Wake Forest","W (17-10)",2000-10-07
"1199","Virginia","","Non-Major","W (34-6)",2000-09-09
"1202","Virginia","@","Wake Forest","W (27-10)",2000-09-30
"1208","Virginia","@","Virginia Tech","L (21-42)",2000-11-25
"1214","Virginia Tech","","West Virginia","W (48-20)",2000-10-12
"1220","Wake Forest","","Non-Major","L (16-20)",2000-08-31
"1241","Washington","@","Washington State","W (51-3)",2000-11-18
"1253","Western Michigan","@","Wisconsin","L (7-19)",2000-08-31
"1255","Western Michigan","","Non-Major","W (56-0)",2000-09-16
