"","Team","X","Opponent","Result","Date"
"593","Michigan","@","Michigan State","L (24-26)",2001-11-03
"594","Michigan","","Minnesota","W (31-10)",2001-11-10
"595","Michigan","@","Wisconsin","W (20-17)",2001-11-17
"596","Michigan","","Ohio State","L (20-26)",2001-11-24
"598","Michigan State","@","Notre Dame","W (17-10)",2001-09-22
"599","Michigan State","@","Northwestern","L (26-27)",2001-09-29
"601","Michigan State","@","Minnesota","L (19-28)",2001-10-20
"602","Michigan State","@","Wisconsin","W (42-28)",2001-10-27
"605","Michigan State","@","Purdue","L (14-24)",2001-11-17
"606","Michigan State","","Penn State","L (37-42)",2001-11-24
"607","Michigan State","","Missouri","W (55-7)",2001-12-01
"608","Middle Tennessee State","@","Vanderbilt","W (37-28)",2001-08-30
"609","Middle Tennessee State","","Troy","W (54-17)",2001-09-08
"613","Middle Tennessee State","@","North Texas","L (21-24)",2001-10-13
"614","Middle Tennessee State","@","Mississippi","L (17-45)",2001-10-20
"615","Middle Tennessee State","","New Mexico State","W (39-35)",2001-10-27
"619","Minnesota","@","Toledo","L (7-38)",2001-08-30
"621","Minnesota","","Purdue","L (28-35)",2001-09-29
"623","Minnesota","@","Northwestern","L (17-23)",2001-10-13
"625","Minnesota","","Non-Major","W (66-10)",2001-10-27
"626","Minnesota","","Ohio State","L (28-31)",2001-11-03
"629","Minnesota","","Wisconsin","W (42-31)",2001-11-24
"631","Mississippi State","","South Carolina","L (14-16)",2001-09-20
"634","Mississippi State","","Troy","L (9-21)",2001-10-13
"639","Mississippi State","","Mississippi","W (36-28)",2001-11-22
"642","Missouri","","Non-Major","W (40-6)",2001-09-08
"643","Missouri","","Nebraska","L (3-36)",2001-09-29
"644","Missouri","@","Oklahoma State","W (41-38)",2001-10-06
"647","Missouri","","Texas","L (16-35)",2001-10-27
"652","Navy","@","Temple","L (26-45)",2001-08-30
"656","Navy","","Rice","L (13-21)",2001-10-13
"657","Navy","@","Rutgers","L (17-23)",2001-10-20
"658","Navy","@","Toledo","L (20-21)",2001-10-27
"659","Navy","","Tulane","L (28-42)",2001-11-10
"660","Navy","@","Notre Dame","L (16-34)",2001-11-17
"662","Nebraska","","Texas Christian","W (21-7)",2001-08-25
"663","Nebraska","","Troy","W (42-14)",2001-09-01
"664","Nebraska","","Notre Dame","W (27-10)",2001-09-08
"665","Nebraska","","Rice","W (48-3)",2001-09-20
"669","Nebraska","","Texas Tech","W (41-31)",2001-10-20
"670","Nebraska","","Oklahoma","W (20-10)",2001-10-27
"677","Nevada","","Nevada-Las Vegas","L (12-27)",2001-10-06
"679","Nevada","@","Rice","L (30-33)",2001-10-20
"681","Nevada","","Southern Methodist","W (35-14)",2001-11-03
"682","Nevada","@","San Jose State","L (45-64)",2001-11-10
"684","Nevada","@","Texas-El Paso","W (48-31)",2001-11-24
"685","New Mexico","","Texas-El Paso","W (26-6)",2001-09-01
"686","New Mexico","@","Texas Tech","L (30-42)",2001-09-08
"688","New Mexico","@","Utah","L (16-37)",2001-09-29
"689","New Mexico","@","Wyoming","W (30-29)",2001-10-06
"692","New Mexico","@","San Diego State","W (20-15)",2001-11-03
"693","New Mexico","","Nevada-Las Vegas","W (27-17)",2001-11-10
"695","New Mexico","","New Mexico State","W (53-0)",2001-11-24
"697","New Mexico State","@","Texas","L (7-41)",2001-09-01
"698","New Mexico State","","Oregon State","L (22-27)",2001-09-08
"701","New Mexico State","@","Tulsa","W (24-7)",2001-10-06
"704","New Mexico State","","North Texas","L (20-22)",2001-11-03
"708","North Carolina","@","Oklahoma","L (27-41)",2001-08-25
"710","North Carolina","@","Texas","L (14-44)",2001-09-08
"712","North Carolina","@","North Carolina State","W (17-9)",2001-09-29
"714","North Carolina","","Virginia","W (30-24)",2001-10-13
"717","North Carolina","","Wake Forest","L (31-32)",2001-11-10
"719","North Carolina","","Southern Methodist","W (19-10)",2001-12-01
"721","North Carolina State","@","Southern Methodist","W (26-17)",2001-09-22
"723","North Carolina State","@","Wake Forest","W (17-14)",2001-10-06
"726","North Carolina State","","Virginia","W (24-0)",2001-10-27
"730","North Carolina State","","Ohio","W (27-7)",2001-11-24
"731","Northern Illinois","","South Florida","W (20-17)",2001-08-30
"733","Northern Illinois","","Non-Major","W (41-16)",2001-09-22
"734","Northern Illinois","@","Toledo","L (20-41)",2001-09-29
"737","Northern Illinois","","Western Michigan","W (20-12)",2001-10-20
"741","Northern Illinois","@","Wake Forest","L (35-38)",2001-11-24
"742","North Texas","","Texas Christian","L (5-19)",2001-09-01
"743","North Texas","@","Oklahoma","L (10-37)",2001-09-08
"744","North Texas","","Texas Tech","L (14-42)",2001-09-22
"745","North Texas","@","South Florida","L (10-28)",2001-09-29
"752","North Texas","@","Troy","L (16-18)",2001-12-01
"753","Northwestern","@","Nevada-Las Vegas","W (37-28)",2001-09-07
"756","Northwestern","@","Ohio State","L (20-38)",2001-10-06
"758","Northwestern","","Penn State","L (35-38)",2001-10-20
"759","Northwestern","@","Purdue","L (27-32)",2001-10-27
"766","Notre Dame","@","Texas A&M","L (3-24)",2001-09-29
"767","Notre Dame","","Pittsburgh","W (24-7)",2001-10-06
"768","Notre Dame","","West Virginia","W (34-24)",2001-10-13
"769","Notre Dame","","Southern California","W (27-16)",2001-10-20
"771","Notre Dame","","Tennessee","L (18-28)",2001-11-03
"773","Notre Dame","@","Stanford","L (13-17)",2001-11-24
"774","Notre Dame","@","Purdue","W (24-18)",2001-12-01
"776","Ohio","@","West Virginia","L (3-20)",2001-09-08
"778","Ohio","","Toledo","L (41-48)",2001-10-06
"787","Ohio State","@","UCLA","L (6-13)",2001-09-22
"790","Ohio State","","Wisconsin","L (17-20)",2001-10-13
"791","Ohio State","","San Diego State","W (27-12)",2001-10-20
"792","Ohio State","@","Penn State","L (27-29)",2001-10-27
"794","Ohio State","","Purdue","W (35-9)",2001-11-10
"801","Oklahoma","N","Texas","W (14-3)",2001-10-06
"805","Oklahoma","","Tulsa","W (58-0)",2001-11-03
"806","Oklahoma","","Texas A&M","W (31-10)",2001-11-10
"807","Oklahoma","@","Texas Tech","W (30-13)",2001-11-17
"808","Oklahoma","","Oklahoma State","L (13-16)",2001-11-24
"809","Oklahoma State","@","Southern Mississippi","L (9-17)",2001-09-01
"811","Oklahoma State","@","Texas A&M","L (7-21)",2001-09-22
"812","Oklahoma State","","Non-Major","W (24-0)",2001-09-29
"814","Oklahoma State","","Texas","L (17-45)",2001-10-13
"817","Oklahoma State","","Texas Tech","L (30-49)",2001-11-10
"820","Mississippi","","Non-Major","W (49-14)",2001-09-01
"830","Mississippi","","Vanderbilt","W (38-27)",2001-12-01
"831","Oregon","","Wisconsin","W (31-28)",2001-09-01
"832","Oregon","","Utah","W (24-10)",2001-09-08
"833","Oregon","","Southern California","W (24-22)",2001-09-22
"834","Oregon","@","Utah State","W (38-21)",2001-09-29
"837","Oregon","","Stanford","L (42-49)",2001-10-20
"838","Oregon","@","Washington State","W (24-17)",2001-10-27
"840","Oregon","@","UCLA","W (21-20)",2001-11-10
"841","Oregon","","Oregon State","W (17-14)",2001-12-01
"844","Oregon State","","UCLA","L (7-38)",2001-09-29
"845","Oregon State","@","Washington State","L (27-34)",2001-10-06
"849","Oregon State","@","Southern California","L (13-16)",2001-11-03
"850","Oregon State","","Washington","W (49-24)",2001-11-10
"851","Oregon State","","Non-Major","W (45-10)",2001-11-17
"854","Penn State","","Wisconsin","L (6-18)",2001-09-22
"859","Penn State","","Southern Mississippi","W (38-20)",2001-11-03
"863","Penn State","@","Virginia","L (14-20)",2001-12-01
"864","Pittsburgh","","Non-Major","W (31-0)",2001-09-01
"865","Pittsburgh","","South Florida","L (26-35)",2001-09-08
"868","Pittsburgh","","Syracuse","L (10-42)",2001-10-13
"870","Pittsburgh","@","Temple","W (33-7)",2001-10-27
"871","Pittsburgh","","Virginia Tech","W (38-7)",2001-11-03
"872","Pittsburgh","@","Rutgers","W (42-0)",2001-11-10
"873","Pittsburgh","@","West Virginia","W (23-17)",2001-11-24
"874","Pittsburgh","","Alabama-Birmingham","W (24-6)",2001-12-01
"895","Rice","","Tulsa","W (59-32)",2001-11-10
"896","Rice","","Texas-El Paso","W (27-17)",2001-11-17
"897","Rice","@","Southern Methodist","L (20-37)",2001-11-24
"900","Rutgers","","Virginia Tech","L (0-50)",2001-09-22
"902","Rutgers","","Syracuse","L (17-24)",2001-10-06
"903","Rutgers","@","Temple","L (5-30)",2001-10-13
"905","Rutgers","@","West Virginia","L (7-80)",2001-11-03
"913","San Diego State","","Non-Major","W (40-7)",2001-10-06
"914","San Diego State","@","Nevada-Las Vegas","L (3-31)",2001-10-13
"918","San Diego State","@","Utah","L (3-17)",2001-11-10
"919","San Diego State","","Wyoming","W (38-16)",2001-11-17
"920","San Jose State","@","Southern California","L (10-21)",2001-09-01
"924","San Jose State","","Southern Methodist","L (17-24)",2001-10-13
"925","San Jose State","@","Texas-El Paso","W (40-28)",2001-10-20
"926","San Jose State","","Tulsa","W (63-27)",2001-10-27
"931","San Jose State","","Stanford","L (14-41)",2001-12-01
"933","Southern Methodist","","Texas Christian","L (10-38)",2001-09-08
"937","Southern Methodist","","Texas-El Paso","W (40-14)",2001-10-27
"940","Southern Methodist","@","Tulsa","W (24-14)",2001-11-17
"949","South Carolina","","Vanderbilt","W (46-14)",2001-10-20
"950","South Carolina","@","Tennessee","L (10-17)",2001-10-27
"951","South Carolina","","Non-Major","W (38-14)",2001-11-03
"956","Southern Mississippi","","Alabama-Birmingham","W (3-0)",2001-09-29
"961","Southern Mississippi","","Tulane","W (59-6)",2001-11-17
"964","Southern Mississippi","","Texas Christian","L (12-14)",2001-12-07
"969","South Florida","@","Utah","L (21-52)",2001-10-06
"971","South Florida","","Non-Major","W (42-12)",2001-10-20
"972","South Florida","","Non-Major","W (68-37)",2001-10-27
"974","South Florida","","Non-Major","W (48-17)",2001-11-10
"975","South Florida","","Utah State","W (34-13)",2001-11-24
"978","Stanford","@","Southern California","W (21-16)",2001-09-29
"979","Stanford","","Washington State","L (39-45)",2001-10-13
"981","Stanford","","UCLA","W (38-28)",2001-10-27
"982","Stanford","@","Washington","L (28-42)",2001-11-03
"988","Syracuse","@","Tennessee","L (9-33)",2001-09-01
"989","Syracuse","","Central Florida","W (21-10)",2001-09-08
"994","Syracuse","","Temple","W (45-3)",2001-10-20
"995","Syracuse","@","Virginia Tech","W (22-14)",2001-10-27
"996","Syracuse","","West Virginia","W (24-13)",2001-11-10
"1000","Temple","","Toledo","L (7-33)",2001-09-08
"1007","Temple","","Virginia Tech","L (0-35)",2001-11-10
"1008","Temple","@","West Virginia","W (17-14)",2001-11-17
"1019","Tennessee","","Vanderbilt","W (38-0)",2001-11-24
"1022","Texas A&M","","Non-Major","W (38-24)",2001-09-01
"1023","Texas A&M","@","Wyoming","W (28-20)",2001-09-06
"1030","Texas A&M","@","Texas Tech","L (0-12)",2001-11-03
"1032","Texas A&M","","Texas","L (7-21)",2001-11-23
"1036","Texas Christian","","Non-Major","L (24-27)",2001-09-22
"1038","Texas Christian","@","Tulane","L (22-48)",2001-10-13
"1041","Texas Christian","@","Alabama-Birmingham","L (17-38)",2001-11-10
"1047","Texas","","Texas Tech","W (42-7)",2001-09-29
"1066","Texas Tech","","Non-Major","W (58-3)",2001-11-24
"1074","Toledo","","Western Michigan","W (41-35)",2001-11-06
"1080","Troy","","Non-Major","W (26-0)",2001-09-22
"1083","Troy","","Non-Major","W (44-31)",2001-10-20
"1084","Troy","","Non-Major","W (20-17)",2001-10-27
"1087","Troy","","Non-Major","W (21-3)",2001-11-17
"1092","Tulane","","Central Florida","L (29-36)",2001-09-22
"1093","Tulane","","Non-Major","W (41-7)",2001-09-29
"1096","Tulane","@","Alabama-Birmingham","L (27-34)",2001-10-20
"1101","Tulsa","","Non-Major","W (51-0)",2001-08-30
"1103","Tulsa","@","Texas-El Paso","L (10-26)",2001-09-29
"1112","Alabama-Birmingham","","Non-Major","W (41-13)",2001-08-30
"1116","Alabama-Birmingham","@","Central Florida","L (7-24)",2001-10-06
"1126","Central Florida","@","Virginia Tech","L (14-46)",2001-09-29
"1128","Central Florida","","Non-Major","W (63-0)",2001-10-13
"1130","Central Florida","@","Utah State","L (27-30)",2001-10-27
"1138","UCLA","","Washington","W (35-13)",2001-10-13
"1141","UCLA","@","Washington State","L (14-20)",2001-11-03
"1143","UCLA","@","Southern California","L (0-27)",2001-11-17
"1152","Nevada-Las Vegas","@","Wyoming","W (47-26)",2001-10-27
"1153","Nevada-Las Vegas","","Utah","L (14-42)",2001-11-03
"1160","Southern California","@","Washington","L (24-27)",2001-10-06
"1167","Utah","","Utah State","W (23-19)",2001-09-01
"1172","Utah","","Wyoming","W (35-0)",2001-10-20
"1180","Utah State","","Wyoming","L (42-43)",2001-09-22
"1183","Utah State","","Non-Major","W (28-27)",2001-10-20
"1186","Utah State","","Non-Major","W (56-43)",2001-11-17
"1190","Texas-El Paso","","Non-Major","W (52-6)",2001-09-08
"1202","Vanderbilt","","Non-Major","W (28-22)",2001-09-22
"1211","Virginia","@","Wisconsin","L (17-26)",2001-08-25
"1212","Virginia","","Non-Major","W (17-16)",2001-09-01
"1219","Virginia","","Wake Forest","L (30-34)",2001-11-03
"1221","Virginia","","Virginia Tech","L (17-31)",2001-11-17
"1224","Virginia Tech","","Western Michigan","W (31-0)",2001-09-08
"1227","Virginia Tech","@","West Virginia","W (35-0)",2001-10-06
"1235","Wake Forest","","Non-Major","W (20-10)",2001-09-08
"1254","Washington","","Washington State","W (26-14)",2001-11-17
"1262","Washington State","","Non-Major","W (53-28)",2001-10-18
"1267","Western Michigan","","Non-Major","W (48-7)",2001-08-30
"1293","Wisconsin","","Non-Major","W (24-6)",2001-09-29
"1301","Wyoming","","Non-Major","W (20-14)",2001-09-01
