"","Team","X","Opponent","Result","Date"
"577","Marshall","@","Texas-El Paso","L (3-31)",2005-10-22
"578","Marshall","@","Tulane","W (27-26)",2005-10-29
"579","Marshall","","Southern Mississippi","L (24-27)",2005-11-08
"581","Marshall","@","Memphis","L (3-26)",2005-11-26
"582","Maryland","N","Navy","W (23-20)",2005-09-03
"584","Maryland","","West Virginia","L (19-31)",2005-09-17
"585","Maryland","@","Wake Forest","W (22-12)",2005-09-24
"586","Maryland","","Virginia","W (45-33)",2005-10-01
"587","Maryland","@","Temple","W (38-7)",2005-10-08
"588","Maryland","","Virginia Tech","L (9-28)",2005-10-20
"590","Maryland","@","North Carolina","W (33-30)",2005-11-12
"592","Maryland","@","North Carolina State","L (14-20)",2005-11-26
"593","Memphis","","Mississippi","L (6-10)",2005-09-05
"594","Memphis","","Non-Major","W (59-14)",2005-09-17
"595","Memphis","@","Tulsa","L (31-37)",2005-09-24
"596","Memphis","","Texas-El Paso","W (27-20)",2005-10-01
"597","Memphis","@","Central Florida","L (17-38)",2005-10-08
"600","Memphis","","Alabama-Birmingham","L (20-37)",2005-11-01
"601","Memphis","@","Tennessee","L (16-20)",2005-11-12
"602","Memphis","@","Southern Mississippi","W (24-22)",2005-11-19
"608","Miami (FL)","","South Florida","W (27-7)",2005-10-01
"610","Miami (FL)","@","Temple","W (34-3)",2005-10-15
"611","Miami (FL)","","North Carolina","W (34-16)",2005-10-29
"612","Miami (FL)","@","Virginia Tech","W (27-7)",2005-11-05
"613","Miami (FL)","@","Wake Forest","W (47-17)",2005-11-12
"615","Miami (FL)","","Virginia","W (25-17)",2005-11-26
"617","Miami (OH)","@","Ohio State","L (14-34)",2005-09-03
"621","Miami (OH)","@","Northern Illinois","L (27-38)",2005-10-05
"624","Miami (OH)","@","Temple","W (41-14)",2005-10-29
"627","Miami (OH)","@","Ohio","W (38-7)",2005-11-21
"628","Michigan","","Northern Illinois","W (33-17)",2005-09-03
"629","Michigan","","Notre Dame","L (10-17)",2005-09-10
"631","Michigan","@","Wisconsin","L (20-23)",2005-09-24
"632","Michigan","@","Michigan State","W (34-31)",2005-10-01
"633","Michigan","","Minnesota","L (20-23)",2005-10-08
"634","Michigan","","Penn State","W (27-25)",2005-10-15
"636","Michigan","@","Northwestern","W (33-17)",2005-10-29
"638","Michigan","","Ohio State","L (21-25)",2005-11-19
"639","Michigan","N","Nebraska","L (28-32)",2005-12-28
"642","Michigan State","@","Notre Dame","W (44-41)",2005-09-17
"645","Michigan State","@","Ohio State","L (24-35)",2005-10-15
"646","Michigan State","","Northwestern","L (14-49)",2005-10-22
"648","Michigan State","@","Purdue","L (21-28)",2005-11-05
"649","Michigan State","@","Minnesota","L (18-41)",2005-11-12
"650","Michigan State","","Penn State","L (22-31)",2005-11-19
"652","Middle Tennessee State","","North Texas","L (7-14)",2005-09-10
"654","Middle Tennessee State","@","Vanderbilt","W (17-15)",2005-10-01
"659","Middle Tennessee State","@","North Carolina State","L (3-24)",2005-11-19
"660","Middle Tennessee State","@","Troy","W (17-7)",2005-11-26
"662","Minnesota","@","Tulsa","W (41-10)",2005-09-01
"665","Minnesota","","Purdue","W (42-35)",2005-09-24
"666","Minnesota","@","Penn State","L (14-44)",2005-10-01
"668","Minnesota","","Wisconsin","L (34-38)",2005-10-15
"669","Minnesota","","Ohio State","L (31-45)",2005-10-29
"673","Minnesota","N","Virginia","L (31-34)",2005-12-30
"674","Mississippi State","","Non-Major","W (38-6)",2005-09-03
"676","Mississippi State","N","Tulane","W (21-14)",2005-09-17
"684","Mississippi State","","Mississippi","W (35-14)",2005-11-26
"686","Missouri","","New Mexico","L (35-45)",2005-09-10
"687","Missouri","","Troy","W (52-21)",2005-09-17
"688","Missouri","","Texas","L (20-51)",2005-10-01
"689","Missouri","@","Oklahoma State","W (38-31)",2005-10-08
"691","Missouri","","Nebraska","W (41-24)",2005-10-22
"696","Missouri","N","South Carolina","W (38-31)",2005-12-30
"698","Navy","","Stanford","L (38-41)",2005-09-10
"702","Navy","@","Rice","W (41-9)",2005-10-22
"703","Navy","@","Rutgers","L (21-31)",2005-10-29
"704","Navy","","Tulane","W (49-21)",2005-11-05
"705","Navy","@","Notre Dame","L (21-42)",2005-11-12
"706","Navy","","Temple","W (38-17)",2005-11-19
"709","Nebraska","","Non-Major","W (25-7)",2005-09-03
"710","Nebraska","","Wake Forest","W (31-3)",2005-09-10
"711","Nebraska","","Pittsburgh","W (7-6)",2005-09-17
"713","Nebraska","","Texas Tech","L (31-34)",2005-10-08
"716","Nebraska","","Oklahoma","L (24-31)",2005-10-29
"721","Nevada","","Washington State","L (21-55)",2005-09-09
"722","Nevada","","Nevada-Las Vegas","W (22-14)",2005-09-17
"724","Nevada","@","San Jose State","W (30-23)",2005-10-01
"729","Nevada","@","New Mexico State","W (48-24)",2005-11-12
"730","Nevada","@","Utah State","W (30-24)",2005-11-19
"732","Nevada","N","Central Florida","W (49-48)",2005-12-24
"733","New Mexico","","Nevada-Las Vegas","W (24-22)",2005-09-05
"735","New Mexico","","New Mexico State","W (38-21)",2005-09-17
"736","New Mexico","@","Texas-El Paso","L (13-21)",2005-09-24
"737","New Mexico","@","Texas Christian","L (28-49)",2005-10-01
"739","New Mexico","@","Wyoming","W (27-24)",2005-10-15
"740","New Mexico","@","San Diego State","W (47-24)",2005-10-22
"742","New Mexico","@","Utah","W (31-27)",2005-11-12
"744","New Mexico State","","Texas-El Paso","L (17-34)",2005-09-03
"754","New Mexico State","@","San Jose State","L (10-27)",2005-11-19
"755","New Mexico State","","Utah State","L (21-24)",2005-11-26
"757","North Carolina","","Wisconsin","L (5-14)",2005-09-17
"758","North Carolina","@","North Carolina State","W (31-24)",2005-09-24
"759","North Carolina","","Utah","W (31-17)",2005-10-01
"761","North Carolina","","Virginia","W (7-5)",2005-10-22
"766","North Carolina","@","Virginia Tech","L (3-30)",2005-11-26
"767","North Carolina State","","Virginia Tech","L (16-20)",2005-09-04
"768","North Carolina State","","Non-Major","W (54-10)",2005-09-17
"772","North Carolina State","@","Wake Forest","L (19-27)",2005-10-22
"773","North Carolina State","","Southern Mississippi","W (21-17)",2005-10-29
"778","North Carolina State","N","South Florida","W (14-0)",2005-12-31
"780","Northern Illinois","@","Northwestern","L (37-38)",2005-09-10
"781","Northern Illinois","","Non-Major","W (42-3)",2005-09-17
"788","Northern Illinois","@","Toledo","W (35-17)",2005-11-16
"789","Northern Illinois","","Western Michigan","W (42-7)",2005-11-23
"792","North Texas","","Tulsa","L (2-54)",2005-09-17
"794","North Texas","","Troy","L (10-13)",2005-10-04
"802","Northwestern","","Ohio","W (38-14)",2005-09-03
"805","Northwestern","","Penn State","L (29-34)",2005-09-24
"806","Northwestern","","Wisconsin","W (51-48)",2005-10-08
"807","Northwestern","@","Purdue","W (34-29)",2005-10-15
"811","Northwestern","@","Ohio State","L (7-48)",2005-11-12
"813","Northwestern","N","UCLA","L (38-50)",2005-12-30
"814","Notre Dame","@","Pittsburgh","W (42-21)",2005-09-03
"817","Notre Dame","@","Washington","W (36-17)",2005-09-24
"818","Notre Dame","@","Purdue","W (49-28)",2005-10-01
"819","Notre Dame","","Southern California","L (31-34)",2005-10-15
"821","Notre Dame","","Tennessee","W (41-21)",2005-11-05
"823","Notre Dame","","Syracuse","W (34-10)",2005-11-19
"824","Notre Dame","@","Stanford","W (38-31)",2005-11-26
"825","Notre Dame","N","Ohio State","L (20-34)",2006-01-02
"827","Ohio","","Pittsburgh","W (16-10)",2005-09-09
"828","Ohio","@","Virginia Tech","L (0-45)",2005-09-17
"834","Ohio","","Toledo","L (21-30)",2005-11-04
"838","Ohio State","","Texas","L (22-25)",2005-09-10
"839","Ohio State","","San Diego State","W (27-6)",2005-09-17
"841","Ohio State","@","Penn State","L (10-17)",2005-10-08
"849","Oklahoma","","Texas Christian","L (10-17)",2005-09-03
"850","Oklahoma","","Tulsa","W (31-15)",2005-09-10
"851","Oklahoma","@","UCLA","L (24-41)",2005-09-17
"853","Oklahoma","N","Texas","L (12-45)",2005-10-08
"857","Oklahoma","","Texas A&M","W (36-30)",2005-11-12
"858","Oklahoma","@","Texas Tech","L (21-23)",2005-11-19
"859","Oklahoma","","Oklahoma State","W (42-14)",2005-11-26
"860","Oklahoma","N","Oregon","W (17-14)",2005-12-29
"861","Oklahoma State","","Non-Major","W (15-10)",2005-09-03
"866","Oklahoma State","@","Texas A&M","L (23-62)",2005-10-15
"868","Oklahoma State","","Texas","L (28-47)",2005-10-29
"869","Oklahoma State","","Texas Tech","W (24-17)",2005-11-12
"873","Mississippi","@","Vanderbilt","L (23-31)",2005-09-17
"874","Mississippi","","Wyoming","L (14-24)",2005-09-24
"875","Mississippi","@","Tennessee","L (10-27)",2005-10-01
"876","Mississippi","","Non-Major","W (27-7)",2005-10-08
"884","Oregon","","Non-Major","W (47-14)",2005-09-10
"886","Oregon","","Southern California","L (13-45)",2005-09-24
"887","Oregon","@","Stanford","W (44-20)",2005-10-01
"889","Oregon","","Washington","W (45-21)",2005-10-15
"892","Oregon","@","Washington State","W (34-31)",2005-11-12
"893","Oregon","","Oregon State","W (56-14)",2005-11-19
"895","Oregon State","","Non-Major","W (41-14)",2005-09-03
"899","Oregon State","","Washington State","W (44-33)",2005-10-01
"901","Oregon State","@","UCLA","L (28-51)",2005-10-22
"903","Oregon State","@","Washington","W (18-10)",2005-11-05
"904","Oregon State","","Stanford","L (17-20)",2005-11-12
"906","Penn State","","South Florida","W (23-13)",2005-09-03
"914","Penn State","","Purdue","W (33-15)",2005-10-29
"915","Penn State","","Wisconsin","W (35-14)",2005-11-05
"921","Pittsburgh","","Non-Major","W (41-0)",2005-09-24
"922","Pittsburgh","@","Rutgers","L (29-37)",2005-09-30
"924","Pittsburgh","","South Florida","W (31-17)",2005-10-15
"925","Pittsburgh","","Syracuse","W (34-17)",2005-10-22
"928","Pittsburgh","@","West Virginia","L (13-45)",2005-11-24
"935","Purdue","@","Wisconsin","L (20-31)",2005-10-22
"940","Rice","@","UCLA","L (21-63)",2005-09-10
"941","Rice","@","Texas","L (10-51)",2005-09-17
"942","Rice","@","Alabama-Birmingham","L (26-45)",2005-10-01
"944","Rice","","Tulsa","L (21-41)",2005-10-15
"946","Rice","","Texas-El Paso","L (31-38)",2005-10-29
"947","Rice","@","Southern Methodist","L (7-27)",2005-11-05
"948","Rice","","Tulane","W (42-34)",2005-11-12
"949","Rice","","Central Florida","L (28-31)",2005-11-19
"952","Rutgers","","Non-Major","W (38-6)",2005-09-10
"955","Rutgers","","West Virginia","L (14-27)",2005-10-08
"956","Rutgers","@","Syracuse","W (31-9)",2005-10-15
"959","Rutgers","","South Florida","L (31-45)",2005-11-05
"963","San Diego State","","UCLA","L (21-44)",2005-09-03
"966","San Diego State","","San Jose State","W (52-21)",2005-09-24
"968","San Diego State","@","Nevada-Las Vegas","L (10-13)",2005-10-08
"969","San Diego State","@","Utah","W (28-19)",2005-10-15
"971","San Diego State","","Texas Christian","L (20-23)",2005-10-29
"973","San Diego State","","Wyoming","W (34-21)",2005-11-19
"975","San Jose State","","Non-Major","W (35-24)",2005-09-03
"979","San Jose State","@","Utah State","L (17-24)",2005-10-08
"987","Southern Methodist","","Texas Christian","W (21-10)",2005-09-10
"988","Southern Methodist","@","Texas A&M","L (8-66)",2005-09-17
"989","Southern Methodist","","Tulane","L (10-31)",2005-09-24
"991","Southern Methodist","@","Alabama-Birmingham","W (28-27)",2005-10-08
"993","Southern Methodist","@","Tulsa","L (13-20)",2005-10-22
"996","Southern Methodist","","Texas-El Paso","W (40-27)",2005-11-26
"997","South Carolina","","Central Florida","W (24-15)",2005-09-01
"1000","South Carolina","","Troy","W (45-20)",2005-09-24
"1003","South Carolina","","Vanderbilt","W (35-28)",2005-10-22
"1004","South Carolina","@","Tennessee","W (16-15)",2005-10-29
"1010","Southern Mississippi","","Non-Major","W (48-20)",2005-09-17
"1012","Southern Mississippi","","Tulsa","L (17-34)",2005-10-08
"1013","Southern Mississippi","","Central Florida","W (52-31)",2005-10-15
"1014","Southern Mississippi","@","Alabama-Birmingham","W (37-28)",2005-10-21
"1019","Southern Mississippi","","Tulane","W (26-7)",2005-11-26
"1022","South Florida","","Non-Major","W (37-3)",2005-09-10
"1023","South Florida","","Central Florida","W (31-14)",2005-09-17
"1028","South Florida","@","Syracuse","W (27-0)",2005-11-12
"1031","South Florida","","West Virginia","L (13-28)",2005-12-03
"1034","Stanford","","Non-Major","L (17-20)",2005-09-17
"1036","Stanford","@","Washington State","W (24-21)",2005-10-08
"1039","Stanford","","UCLA","L (27-30)",2005-10-29
"1040","Stanford","@","Southern California","L (21-51)",2005-11-05
"1044","Syracuse","","West Virginia","L (7-15)",2005-09-04
"1046","Syracuse","","Virginia","L (24-27)",2005-09-17
"1056","Temple","@","Wisconsin","L (0-65)",2005-09-10
"1057","Temple","","Toledo","L (17-42)",2005-09-17
"1058","Temple","","Western Michigan","L (16-19)",2005-09-24
"1064","Temple","@","Virginia","L (3-51)",2005-11-05
"1066","Tennessee","","Alabama-Birmingham","W (17-10)",2005-09-03
"1075","Tennessee","","Vanderbilt","L (24-28)",2005-11-19
"1079","Texas A&M","","Non-Major","W (44-31)",2005-09-22
"1085","Texas A&M","@","Texas Tech","L (17-56)",2005-11-05
"1087","Texas A&M","","Texas","L (29-40)",2005-11-25
"1090","Texas Christian","","Utah","W (23-20)",2005-09-15
"1093","Texas Christian","@","Wyoming","W (28-14)",2005-10-08
"1098","Texas Christian","","Nevada-Las Vegas","W (51-3)",2005-11-12
"1106","Texas","","Texas Tech","W (52-17)",2005-10-22
"1112","Texas","@","Southern California","W (41-38)",2006-01-04
"1114","Texas Tech","","Non-Major","W (80-21)",2005-09-17
"1115","Texas Tech","","Non-Major","W (63-7)",2005-09-24
"1125","Toledo","","Non-Major","W (62-14)",2005-09-01
"1126","Toledo","","Western Michigan","W (56-23)",2005-09-10
"1136","Toledo","N","Texas-El Paso","W (45-13)",2005-12-21
"1137","Troy","","Non-Major","W (27-10)",2005-09-03
"1138","Troy","","Alabama-Birmingham","L (7-27)",2005-09-10
"1150","Tulane","N","Non-Major","W (28-21)",2005-10-01
"1152","Tulane","","Texas-El Paso","L (21-45)",2005-10-14
"1153","Tulane","@","Central Florida","L (24-34)",2005-10-21
"1157","Tulane","","Tulsa","L (14-38)",2005-11-19
"1167","Tulsa","@","Texas-El Paso","L (38-41)",2005-11-05
"1170","Tulsa","@","Central Florida","W (44-27)",2005-12-03
"1174","Alabama-Birmingham","","Non-Major","W (35-28)",2005-09-17
"1180","Alabama-Birmingham","","Central Florida","L (21-27)",2005-11-12
"1181","Alabama-Birmingham","@","Texas-El Paso","W (35-23)",2005-11-19
"1199","UCLA","","Washington","W (21-17)",2005-10-01
"1201","UCLA","@","Washington State","W (44-41)",2005-10-15
"1206","UCLA","@","Southern California","L (19-66)",2005-12-03
"1211","Nevada-Las Vegas","@","Utah State","L (24-31)",2005-09-24
"1212","Nevada-Las Vegas","@","Wyoming","L (17-42)",2005-10-01
"1215","Nevada-Las Vegas","","Utah","L (32-42)",2005-10-22
"1225","Southern California","@","Washington","W (51-24)",2005-10-22
"1226","Southern California","","Washington State","W (55-13)",2005-10-29
"1233","Utah","","Utah State","W (31-7)",2005-09-10
"1240","Utah","","Wyoming","W (43-13)",2005-11-05
"1263","Texas-El Paso","","Non-Major","W (45-0)",2005-11-12
"1267","Vanderbilt","@","Wake Forest","W (24-20)",2005-09-01
"1270","Vanderbilt","","Non-Major","W (37-13)",2005-09-24
"1278","Virginia","","Western Michigan","W (31-19)",2005-09-03
"1287","Virginia","","Virginia Tech","L (14-52)",2005-11-19
"1294","Virginia Tech","@","West Virginia","W (34-17)",2005-10-01
"1324","Washington","","Washington State","L (22-26)",2005-11-19
"1327","Washington State","","Non-Major","W (48-7)",2005-09-17
"1338","Western Michigan","","Non-Major","W (34-28)",2005-09-17
"1348","West Virginia","","Non-Major","W (35-7)",2005-09-10
