"","Team","X","Opponent","Result","Date"
"558","Kentucky","","Non-Major","W (37-12)",2009-11-07
"559","Kentucky","@","Vanderbilt","W (24-13)",2009-11-14
"561","Kentucky","","Tennessee","L (24-30)",2009-11-28
"563","Louisiana","","Non-Major","W (42-19)",2009-09-05
"565","Louisiana","@","Louisiana State","L (3-31)",2009-09-19
"566","Louisiana","@","Nebraska","L (0-55)",2009-09-26
"567","Louisiana","","North Texas","W (38-34)",2009-10-10
"568","Louisiana","@","Western Kentucky","W (30-22)",2009-10-17
"572","Louisiana","@","Middle Tennessee State","L (17-34)",2009-11-14
"573","Louisiana","","Louisiana-Monroe","W (21-17)",2009-11-21
"574","Louisiana","","Troy","L (31-48)",2009-11-28
"575","Louisiana-Monroe","@","Texas","L (20-59)",2009-09-05
"576","Louisiana-Monroe","","Non-Major","W (58-0)",2009-09-12
"582","Louisiana-Monroe","@","Troy","L (21-42)",2009-10-31
"583","Louisiana-Monroe","@","North Texas","W (33-6)",2009-11-07
"584","Louisiana-Monroe","","Western Kentucky","W (21-18)",2009-11-14
"586","Louisiana-Monroe","","Middle Tennessee State","L (19-38)",2009-11-28
"588","Louisiana Tech","@","Navy","L (14-32)",2009-09-12
"589","Louisiana Tech","","Non-Major","W (48-13)",2009-09-19
"591","Louisiana Tech","@","Nevada","L (14-37)",2009-10-09
"592","Louisiana Tech","","New Mexico State","W (45-7)",2009-10-17
"593","Louisiana Tech","@","Utah State","L (21-23)",2009-10-24
"596","Louisiana Tech","@","Louisiana State","L (16-24)",2009-11-14
"598","Louisiana Tech","","San Jose State","W (55-20)",2009-12-05
"599","Louisville","","Non-Major","W (30-10)",2009-09-05
"601","Louisville","@","Utah","L (14-30)",2009-09-26
"602","Louisville","","Pittsburgh","L (10-35)",2009-10-02
"603","Louisville","","Southern Mississippi","W (25-23)",2009-10-10
"607","Louisville","@","West Virginia","L (9-17)",2009-11-07
"608","Louisville","","Syracuse","W (10-9)",2009-11-14
"609","Louisville","@","South Florida","L (22-34)",2009-11-21
"610","Louisville","","Rutgers","L (14-34)",2009-11-27
"611","Louisiana State","@","Washington","W (31-23)",2009-09-05
"612","Louisiana State","","Vanderbilt","W (23-9)",2009-09-12
"614","Louisiana State","@","Mississippi State","W (30-26)",2009-09-26
"618","Louisiana State","","Tulane","W (42-0)",2009-10-31
"621","Louisiana State","@","Mississippi","L (23-25)",2009-11-21
"623","Louisiana State","N","Penn State","L (17-19)",2010-01-01
"624","Marshall","","Non-Major","W (31-28)",2009-09-05
"625","Marshall","@","Virginia Tech","L (10-52)",2009-09-12
"627","Marshall","@","Memphis","W (27-16)",2009-09-26
"629","Marshall","@","Tulane","W (31-10)",2009-10-10
"630","Marshall","@","West Virginia","L (7-24)",2009-10-17
"631","Marshall","","Alabama-Birmingham","W (27-7)",2009-10-24
"632","Marshall","@","Central Florida","L (20-21)",2009-11-01
"633","Marshall","","Southern Mississippi","L (20-27)",2009-11-14
"634","Marshall","","Southern Methodist","W (34-31)",2009-11-21
"635","Marshall","@","Texas-El Paso","L (21-52)",2009-11-28
"636","Marshall","N","Ohio","W (21-17)",2009-12-26
"638","Maryland","","Non-Major","W (38-35)",2009-09-12
"639","Maryland","","Middle Tennessee State","L (31-32)",2009-09-19
"640","Maryland","","Rutgers","L (13-34)",2009-09-26
"642","Maryland","@","Wake Forest","L (32-42)",2009-10-10
"643","Maryland","","Virginia","L (9-20)",2009-10-17
"645","Maryland","@","North Carolina State","L (31-38)",2009-11-07
"646","Maryland","","Virginia Tech","L (9-36)",2009-11-14
"649","Memphis","","Mississippi","L (14-45)",2009-09-06
"650","Memphis","@","Middle Tennessee State","L (14-31)",2009-09-12
"651","Memphis","","Non-Major","W (41-14)",2009-09-19
"653","Memphis","@","Central Florida","L (14-32)",2009-10-03
"654","Memphis","","Texas-El Paso","W (35-20)",2009-10-10
"655","Memphis","@","Southern Mississippi","L (16-36)",2009-10-17
"657","Memphis","@","Tennessee","L (28-56)",2009-11-07
"658","Memphis","","Alabama-Birmingham","L (21-31)",2009-11-14
"660","Memphis","@","Tulsa","L (30-33)",2009-11-27
"663","Miami (FL)","@","Virginia Tech","L (7-31)",2009-09-26
"664","Miami (FL)","","Oklahoma","W (21-20)",2009-10-03
"665","Miami (FL)","","Non-Major","W (48-16)",2009-10-10
"666","Miami (FL)","@","Central Florida","W (27-7)",2009-10-17
"668","Miami (FL)","@","Wake Forest","W (28-27)",2009-10-31
"669","Miami (FL)","","Virginia","W (52-17)",2009-11-07
"670","Miami (FL)","@","North Carolina","L (24-33)",2009-11-14
"672","Miami (FL)","@","South Florida","W (31-10)",2009-11-28
"673","Miami (FL)","N","Wisconsin","L (14-20)",2009-12-29
"676","Miami (OH)","@","Western Michigan","L (26-48)",2009-09-19
"679","Miami (OH)","@","Northwestern","L (6-16)",2009-10-10
"680","Miami (OH)","@","Ohio","L (7-28)",2009-10-17
"681","Miami (OH)","","Northern Illinois","L (22-27)",2009-10-24
"682","Miami (OH)","","Toledo","W (31-24)",2009-10-31
"683","Miami (OH)","@","Temple","L (32-34)",2009-11-05
"686","Michigan","","Western Michigan","W (31-7)",2009-09-05
"687","Michigan","","Notre Dame","W (38-34)",2009-09-12
"690","Michigan","@","Michigan State","L (20-26)",2009-10-03
"692","Michigan","","Non-Major","W (63-6)",2009-10-17
"693","Michigan","","Penn State","L (10-35)",2009-10-24
"695","Michigan","","Purdue","L (36-38)",2009-11-07
"696","Michigan","@","Wisconsin","L (24-45)",2009-11-14
"697","Michigan","","Ohio State","L (10-21)",2009-11-21
"698","Michigan State","","Non-Major","W (44-3)",2009-09-05
"700","Michigan State","@","Notre Dame","L (30-33)",2009-09-19
"701","Michigan State","@","Wisconsin","L (30-38)",2009-09-26
"704","Michigan State","","Northwestern","W (24-14)",2009-10-17
"706","Michigan State","@","Minnesota","L (34-42)",2009-10-31
"707","Michigan State","","Western Michigan","W (49-14)",2009-11-07
"708","Michigan State","@","Purdue","W (40-37)",2009-11-14
"709","Michigan State","","Penn State","L (14-42)",2009-11-21
"710","Michigan State","N","Texas Tech","L (31-41)",2010-01-02
"714","Middle Tennessee State","@","North Texas","W (37-21)",2009-09-26
"715","Middle Tennessee State","@","Troy","L (7-31)",2009-10-06
"716","Middle Tennessee State","","Mississippi State","L (6-27)",2009-10-17
"717","Middle Tennessee State","","Western Kentucky","W (62-24)",2009-10-24
"723","Middle Tennessee State","N","Southern Mississippi","W (42-32)",2009-12-20
"724","Minnesota","@","Syracuse","W (23-20)",2009-09-05
"727","Minnesota","@","Northwestern","W (35-24)",2009-09-26
"728","Minnesota","","Wisconsin","L (28-31)",2009-10-03
"729","Minnesota","","Purdue","W (35-20)",2009-10-10
"730","Minnesota","@","Penn State","L (0-20)",2009-10-17
"731","Minnesota","@","Ohio State","L (7-38)",2009-10-24
"734","Minnesota","","Non-Major","W (16-13)",2009-11-14
"737","Mississippi State","","Non-Major","W (45-7)",2009-09-05
"739","Mississippi State","@","Vanderbilt","W (15-3)",2009-09-19
"748","Mississippi State","","Mississippi","W (41-27)",2009-11-28
"751","Missouri","","Non-Major","W (52-12)",2009-09-19
"752","Missouri","@","Nevada","W (31-21)",2009-09-25
"753","Missouri","","Nebraska","L (12-27)",2009-10-08
"754","Missouri","@","Oklahoma State","L (17-33)",2009-10-17
"755","Missouri","","Texas","L (7-41)",2009-10-24
"761","Missouri","N","Navy","L (13-35)",2009-12-31
"762","Navy","@","Ohio State","L (27-31)",2009-09-05
"764","Navy","@","Pittsburgh","L (14-27)",2009-09-19
"765","Navy","","Western Kentucky","W (38-22)",2009-09-26
"767","Navy","@","Rice","W (63-14)",2009-10-10
"768","Navy","@","Southern Methodist","W (38-35)",2009-10-17
"769","Navy","","Wake Forest","W (13-10)",2009-10-24
"770","Navy","","Temple","L (24-27)",2009-10-31
"771","Navy","@","Notre Dame","W (23-21)",2009-11-07
"772","Navy","","Non-Major","W (35-18)",2009-11-14
"778","Nebraska","@","Virginia Tech","L (15-16)",2009-09-19
"781","Nebraska","","Texas Tech","L (10-31)",2009-10-17
"784","Nebraska","","Oklahoma","W (10-3)",2009-11-07
"788","Nebraska","N","Texas","L (12-13)",2009-12-05
"790","Nevada","@","Notre Dame","L (0-35)",2009-09-05
"793","Nevada","","Nevada-Las Vegas","W (63-28)",2009-10-03
"795","Nevada","@","Utah State","W (35-32)",2009-10-17
"798","Nevada","@","San Jose State","W (62-7)",2009-11-08
"800","Nevada","@","New Mexico State","W (63-20)",2009-11-21
"802","Nevada","N","Southern Methodist","L (10-45)",2009-12-24
"803","New Mexico","@","Texas A&M","L (6-41)",2009-09-05
"804","New Mexico","","Tulsa","L (10-44)",2009-09-12
"806","New Mexico","","New Mexico State","L (17-20)",2009-09-26
"807","New Mexico","@","Texas Tech","L (28-48)",2009-10-03
"808","New Mexico","@","Wyoming","L (13-37)",2009-10-10
"809","New Mexico","","Nevada-Las Vegas","L (17-34)",2009-10-24
"810","New Mexico","@","San Diego State","L (20-23)",2009-10-31
"811","New Mexico","@","Utah","L (14-45)",2009-11-07
"814","New Mexico","@","Texas Christian","L (10-51)",2009-11-28
"816","New Mexico State","","Non-Major","W (21-18)",2009-09-12
"817","New Mexico State","","Texas-El Paso","L (12-38)",2009-09-19
"819","New Mexico State","@","San Diego State","L (17-34)",2009-10-03
"820","New Mexico State","","Utah State","W (20-17)",2009-10-10
"823","New Mexico State","@","Ohio State","L (0-45)",2009-10-31
"826","New Mexico State","@","San Jose State","L (10-13)",2009-11-28
"828","North Carolina","","Non-Major","W (40-6)",2009-09-05
"832","North Carolina","","Virginia","L (3-16)",2009-10-03
"833","North Carolina","","Non-Major","W (42-12)",2009-10-10
"835","North Carolina","@","Virginia Tech","W (20-17)",2009-10-29
"839","North Carolina","@","North Carolina State","L (27-28)",2009-11-28
"840","North Carolina","N","Pittsburgh","L (17-19)",2009-12-26
"841","North Carolina State","","South Carolina","L (3-7)",2009-09-03
"842","North Carolina State","","Non-Major","W (65-7)",2009-09-12
"843","North Carolina State","","Non-Major","W (45-14)",2009-09-19
"844","North Carolina State","","Pittsburgh","W (38-31)",2009-09-26
"845","North Carolina State","@","Wake Forest","L (24-30)",2009-10-03
"851","North Carolina State","@","Virginia Tech","L (10-38)",2009-11-21
"853","Northern Illinois","@","Wisconsin","L (20-28)",2009-09-05
"854","Northern Illinois","","Non-Major","W (41-7)",2009-09-12
"855","Northern Illinois","@","Purdue","W (28-21)",2009-09-19
"857","Northern Illinois","","Western Michigan","W (38-3)",2009-10-03
"858","Northern Illinois","@","Toledo","L (19-20)",2009-10-17
"863","Northern Illinois","@","Ohio","L (31-38)",2009-11-21
"865","Northern Illinois","N","South Florida","L (3-27)",2010-01-02
"867","North Texas","","Ohio","L (30-31)",2009-09-12
"872","North Texas","@","Troy","L (26-50)",2009-10-24
"873","North Texas","","Western Kentucky","W (68-49)",2009-10-31
"878","Northwestern","","Non-Major","W (47-14)",2009-09-05
"880","Northwestern","@","Syracuse","L (34-37)",2009-09-19
"882","Northwestern","@","Purdue","W (27-21)",2009-10-03
"886","Northwestern","","Penn State","L (13-34)",2009-10-31
"889","Northwestern","","Wisconsin","W (33-31)",2009-11-21
"894","Notre Dame","@","Purdue","W (24-21)",2009-09-26
"895","Notre Dame","","Washington","W (37-30)",2009-10-03
"896","Notre Dame","","Southern California","L (27-34)",2009-10-17
"898","Notre Dame","N","Washington State","W (40-14)",2009-10-31
"900","Notre Dame","@","Pittsburgh","L (22-27)",2009-11-14
"902","Notre Dame","@","Stanford","L (38-45)",2009-11-28
"905","Ohio","","Non-Major","W (28-10)",2009-09-19
"906","Ohio","@","Tennessee","L (23-34)",2009-09-26
"914","Ohio","","Temple","W (35-17)",2009-11-27
"918","Ohio State","","Southern California","L (15-18)",2009-09-12
"919","Ohio State","N","Toledo","W (38-0)",2009-09-19
"922","Ohio State","","Wisconsin","W (31-13)",2009-10-10
"923","Ohio State","@","Purdue","L (18-26)",2009-10-17
"926","Ohio State","@","Penn State","W (24-7)",2009-11-07
"929","Ohio State","N","Oregon","W (26-17)",2010-01-01
"931","Oklahoma","","Non-Major","W (64-0)",2009-09-12
"932","Oklahoma","","Tulsa","W (45-0)",2009-09-19
"935","Oklahoma","N","Texas","L (13-16)",2009-10-17
"939","Oklahoma","","Texas A&M","W (65-10)",2009-11-14
"940","Oklahoma","@","Texas Tech","L (13-41)",2009-11-21
"941","Oklahoma","","Oklahoma State","W (27-0)",2009-11-28
"942","Oklahoma","N","Stanford","W (31-27)",2009-12-31
"945","Oklahoma State","","Rice","W (41-24)",2009-09-19
"946","Oklahoma State","","Non-Major","W (56-6)",2009-09-26
"947","Oklahoma State","@","Texas A&M","W (36-31)",2009-10-10
"950","Oklahoma State","","Texas","L (14-41)",2009-10-31
"952","Oklahoma State","","Texas Tech","W (24-17)",2009-11-14
"955","Oklahoma State","N","Mississippi","L (7-21)",2010-01-02
"957","Mississippi","","Non-Major","W (52-6)",2009-09-19
"958","Mississippi","@","South Carolina","L (10-16)",2009-09-24
"959","Mississippi","@","Vanderbilt","W (23-7)",2009-10-03
"961","Mississippi","","Alabama-Birmingham","W (48-13)",2009-10-17
"964","Mississippi","","Non-Major","W (38-14)",2009-11-07
"965","Mississippi","","Tennessee","W (42-17)",2009-11-14
"970","Oregon","","Purdue","W (38-36)",2009-09-12
"971","Oregon","","Utah","W (31-24)",2009-09-19
"973","Oregon","","Washington State","W (52-6)",2009-10-03
"974","Oregon","@","UCLA","W (24-10)",2009-10-10
"975","Oregon","@","Washington","W (43-19)",2009-10-24
"976","Oregon","","Southern California","W (47-20)",2009-10-31
"977","Oregon","@","Stanford","L (42-51)",2009-11-07
"980","Oregon","","Oregon State","W (37-33)",2009-12-03
"982","Oregon State","","Non-Major","W (34-7)",2009-09-05
"983","Oregon State","@","Nevada-Las Vegas","W (23-21)",2009-09-12
"987","Oregon State","","Stanford","W (38-28)",2009-10-10
"988","Oregon State","@","Southern California","L (36-42)",2009-10-24
"989","Oregon State","","UCLA","W (26-19)",2009-10-31
"991","Oregon State","","Washington","W (48-21)",2009-11-14
"992","Oregon State","@","Washington State","W (42-10)",2009-11-21
"996","Penn State","","Syracuse","W (28-7)",2009-09-12
"997","Penn State","","Temple","W (31-6)",2009-09-19
"1000","Penn State","","Non-Major","W (52-3)",2009-10-10
"1008","Pittsburgh","","Non-Major","W (38-3)",2009-09-05
"1014","Pittsburgh","@","Rutgers","W (24-17)",2009-10-16
"1015","Pittsburgh","","South Florida","W (41-14)",2009-10-24
"1016","Pittsburgh","","Syracuse","W (37-10)",2009-11-07
"1018","Pittsburgh","@","West Virginia","L (16-19)",2009-11-27
"1021","Purdue","","Toledo","W (52-31)",2009-09-05
"1029","Purdue","@","Wisconsin","L (0-37)",2009-10-31
"1033","Rice","@","Alabama-Birmingham","L (24-44)",2009-09-05
"1034","Rice","@","Texas Tech","L (10-55)",2009-09-12
"1036","Rice","","Vanderbilt","L (17-36)",2009-09-26
"1037","Rice","","Tulsa","L (10-27)",2009-10-03
"1040","Rice","","Central Florida","L (7-49)",2009-10-24
"1041","Rice","@","Southern Methodist","L (28-31)",2009-11-07
"1042","Rice","","Tulane","W (28-20)",2009-11-14
"1043","Rice","","Texas-El Paso","W (30-29)",2009-11-21
"1046","Rutgers","","Non-Major","W (45-7)",2009-09-12
"1049","Rutgers","","Non-Major","W (42-0)",2009-10-10
"1053","Rutgers","","South Florida","W (31-0)",2009-11-12
"1054","Rutgers","@","Syracuse","L (13-31)",2009-11-21
"1056","Rutgers","","West Virginia","L (21-24)",2009-12-05
"1057","Rutgers","N","Central Florida","W (45-24)",2009-12-19
"1058","San Diego State","@","UCLA","L (14-33)",2009-09-05
"1059","San Diego State","","Non-Major","W (35-19)",2009-09-12
"1066","San Diego State","","Texas Christian","L (12-55)",2009-11-07
"1067","San Diego State","","Wyoming","L (27-30)",2009-11-14
"1068","San Diego State","@","Utah","L (7-38)",2009-11-21
"1069","San Diego State","@","Nevada-Las Vegas","L (24-28)",2009-11-28
"1070","San Jose State","@","Southern California","L (3-56)",2009-09-05
"1071","San Jose State","","Utah","L (14-24)",2009-09-12
"1072","San Jose State","@","Stanford","L (17-42)",2009-09-19
"1073","San Jose State","","Non-Major","W (19-9)",2009-09-26
"1078","San Jose State","@","Utah State","L (9-24)",2009-11-14
"1082","Southern Methodist","","Non-Major","W (31-23)",2009-09-05
"1083","Southern Methodist","@","Alabama-Birmingham","W (35-33)",2009-09-12
"1084","Southern Methodist","@","Washington State","L (27-30)",2009-09-19
"1085","Southern Methodist","@","Texas Christian","L (14-39)",2009-10-03
"1089","Southern Methodist","@","Tulsa","W (27-13)",2009-10-31
"1091","Southern Methodist","","Texas-El Paso","W (35-31)",2009-11-14
"1093","Southern Methodist","","Tulane","W (26-21)",2009-11-28
"1099","South Carolina","","Non-Major","W (38-14)",2009-10-03
"1102","South Carolina","","Vanderbilt","W (14-10)",2009-10-24
"1103","South Carolina","@","Tennessee","L (13-31)",2009-10-31
"1108","Southern Mississippi","","Non-Major","W (52-0)",2009-09-05
"1109","Southern Mississippi","","Central Florida","W (26-19)",2009-09-12
"1110","Southern Mississippi","","Virginia","W (37-34)",2009-09-19
"1112","Southern Mississippi","@","Alabama-Birmingham","L (17-30)",2009-10-01
"1115","Southern Mississippi","","Tulane","W (43-6)",2009-10-24
"1118","Southern Mississippi","","Tulsa","W (44-34)",2009-11-21
"1121","South Florida","","Non-Major","W (40-7)",2009-09-05
"1122","South Florida","@","Western Kentucky","W (35-13)",2009-09-12
"1123","South Florida","","Non-Major","W (59-0)",2009-09-19
"1125","South Florida","@","Syracuse","W (34-20)",2009-10-03
"1128","South Florida","","West Virginia","W (30-19)",2009-10-30
"1134","Stanford","@","Washington State","W (39-13)",2009-09-05
"1135","Stanford","@","Wake Forest","L (17-24)",2009-09-12
"1137","Stanford","","Washington","W (34-14)",2009-09-26
"1138","Stanford","","UCLA","W (24-16)",2009-10-03
"1143","Stanford","@","Southern California","W (55-21)",2009-11-14
"1150","Syracuse","","Non-Major","W (41-24)",2009-09-26
"1152","Syracuse","","West Virginia","L (13-34)",2009-10-10
"1159","Temple","","Non-Major","L (24-27)",2009-09-03
"1165","Temple","@","Toledo","W (40-24)",2009-10-24
"1171","Temple","N","UCLA","L (21-30)",2009-12-29
"1172","Tennessee","","Western Kentucky","W (63-7)",2009-09-05
"1173","Tennessee","","UCLA","L (15-19)",2009-09-12
"1182","Tennessee","","Vanderbilt","W (31-16)",2009-11-21
"1184","Tennessee","N","Virginia Tech","L (14-37)",2009-12-31
"1186","Texas A&M","","Utah State","W (38-30)",2009-09-19
"1187","Texas A&M","","Alabama-Birmingham","W (56-19)",2009-09-26
"1191","Texas A&M","@","Texas Tech","W (52-30)",2009-10-24
"1196","Texas A&M","","Texas","L (39-49)",2009-11-26
"1198","Texas Christian","@","Virginia","W (30-14)",2009-09-12
"1199","Texas Christian","","Non-Major","W (56-21)",2009-09-19
"1205","Texas Christian","","Nevada-Las Vegas","W (41-0)",2009-10-31
"1207","Texas Christian","","Utah","W (55-28)",2009-11-14
"1208","Texas Christian","@","Wyoming","W (45-10)",2009-11-21
"1212","Texas","@","Wyoming","W (41-10)",2009-09-12
"1213","Texas","","Texas Tech","W (34-24)",2009-09-19
"1214","Texas","","Texas-El Paso","W (64-7)",2009-09-26
"1219","Texas","","Central Florida","W (35-3)",2009-11-07
"1225","Texas Tech","","Non-Major","W (38-13)",2009-09-05
"1243","Toledo","","Western Michigan","L (26-58)",2009-10-10
"1252","Troy","","Alabama-Birmingham","W (27-14)",2009-09-19
"1258","Troy","@","Western Kentucky","W (40-20)",2009-11-07
"1263","Tulane","","Tulsa","L (13-37)",2009-09-04
"1265","Tulane","","Non-Major","W (42-32)",2009-09-26
"1271","Tulane","","Texas-El Paso","W (45-38)",2009-11-07
"1273","Tulane","@","Central Florida","L (0-49)",2009-11-21
"1278","Tulsa","","Non-Major","W (56-3)",2009-09-26
"1281","Tulsa","@","Texas-El Paso","L (24-28)",2009-10-21
"1294","Alabama-Birmingham","@","Texas-El Paso","W (38-33)",2009-10-31
"1298","Alabama-Birmingham","","Central Florida","L (27-34)",2009-11-28
"1299","Central Florida","","Non-Major","W (28-24)",2009-09-05
"1320","UCLA","","Washington","W (24-23)",2009-11-07
"1321","UCLA","@","Washington State","W (43-7)",2009-11-14
"1323","UCLA","@","Southern California","L (7-28)",2009-11-28
"1325","Nevada-Las Vegas","","Non-Major","W (38-3)",2009-09-05
"1328","Nevada-Las Vegas","@","Wyoming","L (27-30)",2009-09-26
"1331","Nevada-Las Vegas","","Utah","L (15-35)",2009-10-17
"1339","Southern California","@","Washington","L (13-16)",2009-09-19
"1340","Southern California","","Washington State","W (27-6)",2009-09-26
"1350","Utah","","Utah State","W (35-17)",2009-09-03
"1357","Utah","","Wyoming","W (22-10)",2009-10-31
"1365","Utah State","","Non-Major","W (53-34)",2009-09-26
"1387","Vanderbilt","","Non-Major","W (45-0)",2009-09-05
"1399","Virginia","","Non-Major","L (14-26)",2009-09-05
"1410","Virginia","","Virginia Tech","L (13-42)",2009-11-28
"1426","Wake Forest","","Non-Major","W (35-7)",2009-09-19
"1446","Washington","","Washington State","W (30-0)",2009-11-28
"1462","Western Kentucky","","Non-Major","L (7-28)",2009-09-19
"1475","Western Michigan","","Non-Major","W (24-10)",2009-09-26
"1484","West Virginia","","Non-Major","W (33-20)",2009-09-05
"1499","Wisconsin","","Non-Major","W (44-14)",2009-09-19
"1510","Wyoming","","Non-Major","W (29-22)",2009-09-05
