"","Team","X","Opponent","Result","Date"
"562","Louisville","@","Tulane","W (55-7)",2004-12-04
"564","Louisiana State","","Oregon State","W (22-21)",2004-09-04
"567","Louisiana State","","Mississippi State","W (51-0)",2004-09-25
"570","Louisiana State","","Troy","W (24-20)",2004-10-23
"571","Louisiana State","","Vanderbilt","W (24-7)",2004-10-30
"573","Louisiana State","","Mississippi","W (27-24)",2004-11-20
"576","Marshall","","Troy","L (15-17)",2004-09-04
"577","Marshall","@","Ohio State","L (21-24)",2004-09-11
"579","Marshall","","Miami (OH)","W (33-25)",2004-09-29
"580","Marshall","@","Ohio","W (16-13)",2004-10-09
"583","Marshall","","Central Florida","W (20-3)",2004-10-30
"586","Marshall","","Western Michigan","W (31-21)",2004-11-20
"588","Maryland","","Northern Illinois","W (23-20)",2004-09-04
"589","Maryland","","Temple","W (45-22)",2004-09-11
"590","Maryland","@","West Virginia","L (16-19)",2004-09-18
"593","Maryland","","North Carolina State","L (3-13)",2004-10-16
"596","Maryland","@","Virginia","L (0-16)",2004-11-06
"597","Maryland","@","Virginia Tech","L (6-55)",2004-11-18
"598","Maryland","","Wake Forest","W (13-7)",2004-11-27
"599","Memphis","@","Mississippi","W (20-13)",2004-09-04
"600","Memphis","","Non-Major","W (52-21)",2004-09-11
"602","Memphis","@","Alabama-Birmingham","L (28-35)",2004-09-25
"604","Memphis","","Tulane","W (49-24)",2004-10-16
"607","Memphis","","Southern Mississippi","W (30-26)",2004-11-12
"609","Memphis","@","South Florida","W (31-15)",2004-11-27
"616","Miami (FL)","@","North Carolina State","W (45-31)",2004-10-23
"617","Miami (FL)","@","North Carolina","L (28-31)",2004-10-30
"619","Miami (FL)","@","Virginia","W (31-21)",2004-11-13
"620","Miami (FL)","","Wake Forest","W (52-7)",2004-11-20
"621","Miami (FL)","","Virginia Tech","L (10-16)",2004-12-04
"623","Miami (OH)","","Non-Major","W (49-0)",2004-08-28
"624","Miami (OH)","@","Michigan","L (10-43)",2004-09-04
"626","Miami (OH)","","Ohio","W (40-20)",2004-09-18
"630","Miami (OH)","","Central Florida","W (43-7)",2004-10-23
"631","Miami (OH)","","Toledo","W (23-16)",2004-11-02
"632","Miami (OH)","@","Western Michigan","W (42-21)",2004-11-13
"634","Miami (OH)","N","Toledo","L (27-35)",2004-12-02
"637","Michigan","@","Notre Dame","L (20-28)",2004-09-11
"638","Michigan","","San Diego State","W (24-21)",2004-09-18
"641","Michigan","","Minnesota","W (27-24)",2004-10-09
"643","Michigan","@","Purdue","W (16-14)",2004-10-23
"644","Michigan","","Michigan State","W (45-37)",2004-10-30
"645","Michigan","","Northwestern","W (42-20)",2004-11-13
"646","Michigan","@","Ohio State","L (21-37)",2004-11-20
"647","Michigan","N","Texas","L (37-38)",2005-01-01
"648","Michigan State","@","Rutgers","L (14-19)",2004-09-04
"650","Michigan State","","Notre Dame","L (24-31)",2004-09-18
"654","Michigan State","","Minnesota","W (51-17)",2004-10-16
"656","Michigan State","","Ohio State","L (19-32)",2004-11-06
"657","Michigan State","","Wisconsin","W (49-14)",2004-11-13
"658","Michigan State","@","Penn State","L (13-37)",2004-11-20
"663","Middle Tennessee State","@","North Texas","L (21-30)",2004-10-02
"667","Middle Tennessee State","","Utah State","W (21-0)",2004-10-30
"668","Middle Tennessee State","@","New Mexico State","L (10-44)",2004-11-06
"670","Middle Tennessee State","@","Troy","L (17-37)",2004-11-20
"671","Minnesota","","Toledo","W (63-21)",2004-09-04
"672","Minnesota","","Non-Major","W (37-21)",2004-09-11
"674","Minnesota","","Northwestern","W (43-17)",2004-09-25
"675","Minnesota","","Penn State","W (16-7)",2004-10-02
"680","Minnesota","@","Wisconsin","L (14-38)",2004-11-06
"683","Mississippi State","","Tulane","W (28-7)",2004-09-04
"685","Mississippi State","","Non-Major","L (7-9)",2004-09-18
"687","Mississippi State","@","Vanderbilt","L (13-31)",2004-10-02
"688","Mississippi State","","Alabama-Birmingham","L (13-27)",2004-10-09
"693","Mississippi State","@","Mississippi","L (3-20)",2004-11-27
"695","Missouri","@","Troy","L (14-24)",2004-09-09
"699","Missouri","@","Texas","L (20-28)",2004-10-16
"700","Missouri","","Oklahoma State","L (17-20)",2004-10-23
"701","Missouri","@","Nebraska","L (3-24)",2004-10-30
"706","Navy","","Non-Major","W (28-24)",2004-09-11
"707","Navy","@","Tulsa","W (29-0)",2004-09-18
"708","Navy","","Vanderbilt","W (29-26)",2004-09-25
"710","Navy","N","Notre Dame","L (9-27)",2004-10-16
"711","Navy","","Rice","W (14-13)",2004-10-23
"712","Navy","","Non-Major","W (34-20)",2004-10-30
"713","Navy","@","Tulane","L (10-42)",2004-11-06
"714","Navy","","Rutgers","W (54-21)",2004-11-20
"716","Navy","N","New Mexico","W (34-19)",2004-12-30
"717","Nebraska","","Non-Major","W (56-17)",2004-09-04
"718","Nebraska","","Southern Mississippi","L (17-21)",2004-09-11
"719","Nebraska","@","Pittsburgh","W (24-17)",2004-09-18
"721","Nebraska","@","Texas Tech","L (10-70)",2004-10-09
"726","Nebraska","@","Oklahoma","L (3-30)",2004-11-13
"729","Nevada","","Non-Major","W (59-7)",2004-09-11
"731","Nevada","@","San Diego State","L (10-27)",2004-09-25
"732","Nevada","@","Nevada-Las Vegas","L (13-48)",2004-10-02
"734","Nevada","","Rice","W (35-10)",2004-10-16
"735","Nevada","","Tulsa","W (54-48)",2004-10-23
"736","Nevada","","San Jose State","W (42-24)",2004-11-06
"737","Nevada","@","Southern Methodist","L (20-38)",2004-11-13
"740","New Mexico","","Washington State","L (17-21)",2004-09-03
"741","New Mexico","","Texas Tech","W (27-24)",2004-09-11
"742","New Mexico","@","Oregon State","L (7-17)",2004-09-18
"743","New Mexico","@","New Mexico State","W (38-3)",2004-09-25
"744","New Mexico","","Utah","L (7-28)",2004-10-01
"746","New Mexico","@","Nevada-Las Vegas","W (24-20)",2004-10-16
"747","New Mexico","","San Diego State","W (19-9)",2004-10-23
"750","New Mexico","","Wyoming","W (16-9)",2004-11-20
"754","New Mexico State","","Troy","W (22-18)",2004-09-18
"756","New Mexico State","@","Texas-El Paso","L (0-45)",2004-10-02
"758","New Mexico State","@","North Texas","L (26-36)",2004-10-23
"762","New Mexico State","@","Utah State","L (25-34)",2004-11-20
"763","North Carolina","","Non-Major","W (49-38)",2004-09-04
"764","North Carolina","@","Virginia","L (24-56)",2004-09-11
"768","North Carolina","","North Carolina State","W (30-24)",2004-10-09
"769","North Carolina","@","Utah","L (16-46)",2004-10-16
"771","North Carolina","","Virginia Tech","L (24-27)",2004-11-06
"772","North Carolina","@","Wake Forest","W (31-24)",2004-11-13
"775","North Carolina State","","Non-Major","W (42-0)",2004-09-04
"776","North Carolina State","","Ohio State","L (14-22)",2004-09-18
"777","North Carolina State","@","Virginia Tech","W (17-16)",2004-09-25
"778","North Carolina State","","Wake Forest","W (27-21)",2004-10-02
"787","Northern Illinois","","Non-Major","W (23-22)",2004-09-11
"791","Northern Illinois","@","Central Florida","W (30-28)",2004-10-09
"793","Northern Illinois","@","Western Michigan","W (59-38)",2004-10-23
"795","Northern Illinois","","Toledo","L (17-31)",2004-11-09
"797","Northern Illinois","N","Troy","W (34-21)",2004-12-30
"798","North Texas","@","Texas","L (0-65)",2004-09-04
"803","North Texas","@","Utah State","W (31-23)",2004-10-09
"809","North Texas","N","Southern Mississippi","L (10-31)",2004-12-14
"810","Northwestern","@","Texas Christian","L (45-48)",2004-09-02
"814","Northwestern","","Ohio State","W (33-27)",2004-10-02
"816","Northwestern","@","Wisconsin","L (12-24)",2004-10-23
"817","Northwestern","","Purdue","W (13-10)",2004-10-30
"818","Northwestern","@","Penn State","W (14-7)",2004-11-06
"825","Notre Dame","","Washington","W (38-3)",2004-09-25
"826","Notre Dame","","Purdue","L (16-41)",2004-10-02
"827","Notre Dame","","Stanford","W (23-15)",2004-10-09
"830","Notre Dame","@","Tennessee","W (17-13)",2004-11-06
"831","Notre Dame","","Pittsburgh","L (38-41)",2004-11-13
"832","Notre Dame","@","Southern California","L (10-41)",2004-11-27
"833","Notre Dame","N","Oregon State","L (21-38)",2004-12-28
"834","Ohio","","Non-Major","W (42-14)",2004-09-04
"835","Ohio","@","Pittsburgh","L (3-24)",2004-09-11
"840","Ohio","@","Toledo","L (13-31)",2004-10-16
"843","Ohio","@","Central Florida","W (17-16)",2004-11-06
"849","Ohio State","","Wisconsin","L (13-24)",2004-10-09
"852","Ohio State","","Penn State","W (21-10)",2004-10-30
"854","Ohio State","@","Purdue","L (17-24)",2004-11-13
"856","Ohio State","N","Oklahoma State","W (33-7)",2004-12-29
"859","Oklahoma","","Oregon","W (31-7)",2004-09-18
"860","Oklahoma","","Texas Tech","W (28-13)",2004-10-02
"861","Oklahoma","N","Texas","W (12-0)",2004-10-09
"864","Oklahoma","@","Oklahoma State","W (38-35)",2004-10-30
"865","Oklahoma","@","Texas A&M","W (42-35)",2004-11-06
"869","Oklahoma","N","Southern California","L (19-55)",2005-01-04
"870","Oklahoma State","@","UCLA","W (31-20)",2004-09-04
"871","Oklahoma State","","Tulsa","W (38-21)",2004-09-11
"872","Oklahoma State","","Southern Methodist","W (59-7)",2004-09-18
"875","Oklahoma State","","Texas A&M","L (20-36)",2004-10-16
"878","Oklahoma State","@","Texas","L (35-56)",2004-11-06
"880","Oklahoma State","@","Texas Tech","L (15-31)",2004-11-27
"884","Mississippi","","Vanderbilt","W (26-23)",2004-09-18
"885","Mississippi","@","Wyoming","L (32-37)",2004-09-25
"887","Mississippi","@","South Carolina","W (31-28)",2004-10-09
"888","Mississippi","","Tennessee","L (17-21)",2004-10-16
"897","Oregon","@","Washington State","W (41-38)",2004-10-09
"899","Oregon","@","Stanford","W (16-13)",2004-10-23
"900","Oregon","","Washington","W (31-6)",2004-10-30
"902","Oregon","","UCLA","L (26-34)",2004-11-13
"903","Oregon","@","Oregon State","L (21-50)",2004-11-20
"909","Oregon State","@","Washington","W (29-14)",2004-10-16
"910","Oregon State","","Washington State","W (38-19)",2004-10-23
"912","Oregon State","","Southern California","L (20-28)",2004-11-06
"913","Oregon State","@","Stanford","W (24-19)",2004-11-13
"918","Penn State","","Central Florida","W (37-13)",2004-09-18
"919","Penn State","@","Wisconsin","L (3-16)",2004-09-25
"921","Penn State","","Purdue","L (13-20)",2004-10-09
"929","Pittsburgh","","Non-Major","W (41-38)",2004-09-25
"931","Pittsburgh","@","Temple","W (27-22)",2004-10-09
"933","Pittsburgh","","Rutgers","W (41-17)",2004-10-23
"934","Pittsburgh","@","Syracuse","L (31-38)",2004-11-06
"936","Pittsburgh","","West Virginia","W (16-13)",2004-11-25
"937","Pittsburgh","@","South Florida","W (43-14)",2004-12-04
"938","Pittsburgh","N","Utah","L (7-35)",2005-01-01
"939","Purdue","","Syracuse","W (51-0)",2004-09-05
"944","Purdue","","Wisconsin","L (17-20)",2004-10-16
"953","Rice","@","Texas","L (13-35)",2004-09-25
"954","Rice","@","San Jose State","L (63-70)",2004-10-02
"955","Rice","","Southern Methodist","W (44-10)",2004-10-09
"958","Rice","@","Tulsa","L (22-39)",2004-10-30
"960","Rice","@","Texas-El Paso","L (28-35)",2004-11-13
"963","Rutgers","","Non-Major","L (24-35)",2004-09-11
"965","Rutgers","@","Syracuse","L (31-41)",2004-10-02
"966","Rutgers","@","Vanderbilt","W (37-34)",2004-10-09
"967","Rutgers","","Temple","W (16-6)",2004-10-16
"969","Rutgers","","West Virginia","L (30-35)",2004-10-30
"973","San Diego State","","Non-Major","W (38-21)",2004-09-04
"976","San Diego State","@","UCLA","L (10-33)",2004-10-02
"977","San Diego State","@","Wyoming","L (10-20)",2004-10-09
"980","San Diego State","","Utah","L (28-51)",2004-10-30
"983","San Diego State","","Nevada-Las Vegas","W (21-3)",2004-11-20
"984","San Jose State","@","Stanford","L (3-43)",2004-09-04
"985","San Jose State","","Non-Major","W (47-28)",2004-09-18
"986","San Jose State","@","Southern Methodist","L (13-36)",2004-09-25
"988","San Jose State","@","Washington","L (6-21)",2004-10-09
"990","San Jose State","","Texas-El Paso","L (20-38)",2004-10-30
"993","San Jose State","@","Tulsa","L (24-34)",2004-11-20
"995","Southern Methodist","","Texas Tech","L (13-27)",2004-09-04
"996","Southern Methodist","@","Texas Christian","L (0-44)",2004-09-11
"1003","Southern Methodist","","Tulsa","W (41-35)",2004-11-06
"1005","Southern Methodist","@","Texas-El Paso","L (27-57)",2004-11-20
"1006","South Carolina","@","Vanderbilt","W (31-6)",2004-09-04
"1008","South Carolina","","South Florida","W (34-3)",2004-09-18
"1009","South Carolina","","Troy","W (17-7)",2004-09-25
"1013","South Carolina","","Tennessee","L (29-43)",2004-10-30
"1018","Southern Mississippi","@","Tulane","W (32-14)",2004-09-25
"1019","Southern Mississippi","@","South Florida","W (27-20)",2004-10-02
"1025","Southern Mississippi","@","Texas Christian","L (17-42)",2004-11-20
"1026","Southern Mississippi","","Alabama-Birmingham","W (26-21)",2004-11-27
"1029","South Florida","","Non-Major","W (21-7)",2004-09-11
"1031","South Florida","@","Texas Christian","W (45-44)",2004-09-25
"1035","South Florida","@","Alabama-Birmingham","W (45-20)",2004-11-03
"1042","Stanford","","Southern California","L (28-31)",2004-09-25
"1043","Stanford","","Washington","W (27-13)",2004-10-02
"1045","Stanford","@","Washington State","W (23-17)",2004-10-16
"1047","Stanford","@","UCLA","L (0-21)",2004-10-30
"1054","Syracuse","@","Virginia","L (10-31)",2004-09-25
"1057","Syracuse","@","West Virginia","L (6-27)",2004-10-21
"1060","Syracuse","@","Temple","L (24-34)",2004-11-13
"1063","Temple","","Virginia","L (14-44)",2004-09-04
"1066","Temple","@","Toledo","L (17-45)",2004-09-25
"1071","Temple","@","West Virginia","L (21-42)",2004-11-06
"1074","Tennessee","","Nevada-Las Vegas","W (42-17)",2004-09-05
"1083","Tennessee","@","Vanderbilt","W (38-33)",2004-11-20
"1086","Tennessee","N","Texas A&M","W (38-7)",2005-01-01
"1087","Texas A&M","@","Utah","L (21-41)",2004-09-02
"1088","Texas A&M","","Wyoming","W (31-0)",2004-09-11
"1096","Texas A&M","","Texas Tech","W (32-25)",2004-11-13
"1097","Texas A&M","@","Texas","L (13-26)",2004-11-26
"1101","Texas Christian","@","Texas Tech","L (35-70)",2004-09-18
"1104","Texas Christian","@","Alabama-Birmingham","L (25-41)",2004-10-15
"1109","Texas Christian","","Tulane","L (31-35)",2004-11-27
"1116","Texas","@","Texas Tech","W (51-21)",2004-10-23
"1139","Toledo","@","Western Michigan","W (59-33)",2004-10-09
"1151","Troy","","Utah State","W (49-21)",2004-10-02
"1164","Tulane","","Alabama-Birmingham","W (59-55)",2004-10-23
"1173","Tulsa","","Non-Major","W (49-7)",2004-09-25
"1181","Tulsa","","Texas-El Paso","W (37-35)",2004-11-27
"1194","Central Florida","@","Wisconsin","L (6-34)",2004-09-04
"1195","Central Florida","","West Virginia","L (20-45)",2004-09-11
"1207","UCLA","@","Washington","W (37-31)",2004-09-18
"1213","UCLA","","Washington State","L (29-31)",2004-11-06
"1215","UCLA","","Southern California","L (24-29)",2004-12-04
"1216","UCLA","N","Wyoming","L (21-24)",2004-12-23
"1218","Nevada-Las Vegas","@","Wisconsin","L (3-18)",2004-09-11
"1220","Nevada-Las Vegas","","Utah State","L (21-31)",2004-09-25
"1224","Nevada-Las Vegas","@","Utah","L (28-63)",2004-10-23
"1225","Nevada-Las Vegas","","Wyoming","L (45-53)",2004-11-06
"1228","Southern California","N","Virginia Tech","W (24-13)",2004-08-28
"1234","Southern California","","Washington","W (38-0)",2004-10-23
"1235","Southern California","@","Washington State","W (42-12)",2004-10-30
"1243","Utah","@","Utah State","W (48-6)",2004-09-18
"1250","Utah","@","Wyoming","W (45-28)",2004-11-13
"1265","Texas-El Paso","","Non-Major","W (32-0)",2004-09-11
"1282","Vanderbilt","","Non-Major","W (19-7)",2004-10-23
"1297","Virginia","@","Virginia Tech","L (10-24)",2004-11-27
"1300","Virginia Tech","","Western Michigan","W (63-0)",2004-09-11
"1303","Virginia Tech","","West Virginia","W (19-13)",2004-10-02
"1304","Virginia Tech","@","Wake Forest","W (17-10)",2004-10-09
"1314","Wake Forest","","Non-Major","W (42-3)",2004-09-18
"1333","Washington","@","Washington State","L (25-28)",2004-11-20
"1345","Western Michigan","","Non-Major","W (42-0)",2004-09-02
"1359","West Virginia","","Non-Major","W (45-10)",2004-09-25
"1380","Wyoming","","Non-Major","W (53-7)",2004-09-04
