"","Team","X","Opponent","Result","Date"
"563","Louisiana Tech","@","Penn State","L (17-49)",2002-09-21
"564","Louisiana Tech","@","Texas A&M","L (3-31)",2002-09-28
"565","Louisiana Tech","@","Rice","L (20-37)",2002-10-05
"566","Louisiana Tech","@","Southern Methodist","L (34-37)",2002-10-19
"567","Louisiana Tech","","Nevada","W (50-47)",2002-10-26
"568","Louisiana Tech","@","San Jose State","L (30-42)",2002-11-09
"570","Louisiana Tech","","Texas-El Paso","W (38-24)",2002-11-23
"577","Louisville","@","Memphis","W (38-32)",2002-10-08
"578","Louisville","","Texas Christian","L (31-45)",2002-10-19
"581","Louisville","@","Southern Mississippi","W (20-17)",2002-11-14
"582","Louisville","","Alabama-Birmingham","W (41-21)",2002-11-23
"584","Louisville","N","Marshall","L (15-38)",2002-12-18
"585","Louisiana State","@","Virginia Tech","L (8-26)",2002-09-01
"586","Louisiana State","","Non-Major","W (35-10)",2002-09-07
"587","Louisiana State","","Miami (OH)","W (33-7)",2002-09-14
"588","Louisiana State","","Mississippi State","W (31-13)",2002-09-28
"591","Louisiana State","","South Carolina","W (38-14)",2002-10-19
"595","Louisiana State","","Mississippi","W (14-13)",2002-11-23
"597","Louisiana State","N","Texas","L (20-35)",2003-01-01
"598","Marshall","","Non-Major","W (50-17)",2002-08-31
"599","Marshall","@","Virginia Tech","L (21-47)",2002-09-12
"600","Marshall","","Central Florida","W (26-21)",2002-09-20
"603","Marshall","","Troy","W (24-7)",2002-10-19
"606","Marshall","","Miami (OH)","W (36-34)",2002-11-12
"607","Marshall","@","Ohio","W (24-21)",2002-11-23
"609","Marshall","","Toledo","W (49-45)",2002-12-07
"611","Maryland","N","Notre Dame","L (0-22)",2002-08-31
"615","Maryland","","Non-Major","W (37-8)",2002-09-28
"616","Maryland","@","West Virginia","W (48-17)",2002-10-05
"619","Maryland","@","North Carolina","W (59-7)",2002-11-02
"620","Maryland","","North Carolina State","W (24-21)",2002-11-09
"622","Maryland","@","Virginia","L (13-48)",2002-11-23
"623","Maryland","","Wake Forest","W (32-14)",2002-11-30
"624","Maryland","N","Tennessee","W (30-3)",2002-12-31
"625","Memphis","","Non-Major","W (52-6)",2002-08-31
"626","Memphis","@","Mississippi","L (16-38)",2002-09-07
"627","Memphis","@","Southern Mississippi","L (14-33)",2002-09-14
"628","Memphis","","Tulane","W (38-10)",2002-09-21
"629","Memphis","@","Alabama-Birmingham","L (17-31)",2002-09-28
"631","Memphis","","Mississippi State","L (17-29)",2002-10-19
"634","Memphis","@","South Florida","L (28-31)",2002-11-09
"636","Memphis","@","Texas Christian","L (20-27)",2002-11-30
"637","Miami (FL)","","Non-Major","W (63-17)",2002-08-31
"639","Miami (FL)","@","Temple","W (44-21)",2002-09-14
"643","Miami (FL)","@","West Virginia","W (40-23)",2002-10-26
"644","Miami (FL)","@","Rutgers","W (42-17)",2002-11-02
"645","Miami (FL)","@","Tennessee","W (26-3)",2002-11-09
"646","Miami (FL)","","Pittsburgh","W (28-21)",2002-11-21
"647","Miami (FL)","@","Syracuse","W (49-7)",2002-11-30
"648","Miami (FL)","","Virginia Tech","W (56-45)",2002-12-07
"649","Miami (FL)","N","Ohio State","L (24-31)",2003-01-03
"650","Miami (OH)","@","North Carolina","W (27-21)",2002-08-31
"656","Miami (OH)","","Northern Illinois","L (41-48)",2002-10-12
"658","Miami (OH)","@","Toledo","W (27-13)",2002-10-26
"659","Miami (OH)","","Ohio","W (38-20)",2002-11-02
"661","Miami (OH)","","Central Florida","L (31-48)",2002-11-23
"662","Michigan","","Washington","W (31-29)",2002-08-31
"663","Michigan","","Western Michigan","W (35-12)",2002-09-07
"664","Michigan","@","Notre Dame","L (23-25)",2002-09-14
"665","Michigan","","Utah","W (10-7)",2002-09-21
"667","Michigan","","Penn State","W (27-24)",2002-10-12
"668","Michigan","@","Purdue","W (23-21)",2002-10-19
"670","Michigan","","Michigan State","W (49-3)",2002-11-02
"671","Michigan","@","Minnesota","W (41-24)",2002-11-09
"672","Michigan","","Wisconsin","W (21-14)",2002-11-16
"673","Michigan","@","Ohio State","L (9-14)",2002-11-23
"676","Michigan State","","Rice","W (27-10)",2002-09-07
"678","Michigan State","","Notre Dame","L (17-21)",2002-09-21
"679","Michigan State","","Northwestern","W (39-24)",2002-09-28
"681","Michigan State","","Minnesota","L (7-28)",2002-10-19
"682","Michigan State","","Wisconsin","L (24-42)",2002-10-26
"685","Michigan State","","Purdue","L (42-45)",2002-11-16
"686","Michigan State","@","Penn State","L (7-61)",2002-11-23
"688","Middle Tennessee State","@","Tennessee","L (3-26)",2002-09-07
"690","Middle Tennessee State","","Non-Major","L (14-24)",2002-09-28
"692","Middle Tennessee State","@","Vanderbilt","W (21-20)",2002-10-12
"695","Middle Tennessee State","@","New Mexico State","L (21-24)",2002-11-02
"697","Middle Tennessee State","","North Texas","L (20-30)",2002-11-23
"698","Middle Tennessee State","","Utah State","W (45-28)",2002-11-30
"699","Minnesota","","Non-Major","W (42-0)",2002-08-31
"701","Minnesota","","Toledo","W (31-21)",2002-09-14
"703","Minnesota","@","Purdue","L (15-28)",2002-09-28
"705","Minnesota","","Northwestern","W (45-42)",2002-10-10
"707","Minnesota","@","Ohio State","L (3-34)",2002-11-02
"710","Minnesota","@","Wisconsin","L (31-49)",2002-11-23
"712","Mississippi State","@","Oregon","L (13-36)",2002-08-31
"713","Mississippi State","","Non-Major","W (51-13)",2002-09-14
"716","Mississippi State","@","South Carolina","L (10-34)",2002-10-05
"717","Mississippi State","","Troy","W (11-8)",2002-10-12
"721","Mississippi State","","Tennessee","L (17-35)",2002-11-16
"723","Mississippi State","@","Mississippi","L (12-24)",2002-11-28
"727","Missouri","","Troy","W (44-7)",2002-09-28
"728","Missouri","","Oklahoma","L (24-31)",2002-10-05
"729","Missouri","@","Nebraska","L (13-24)",2002-10-12
"730","Missouri","@","Texas Tech","L (38-52)",2002-10-19
"734","Missouri","@","Texas A&M","W (33-27)",2002-11-16
"736","Navy","@","Southern Methodist","W (38-7)",2002-08-31
"737","Navy","","North Carolina State","L (19-65)",2002-09-07
"738","Navy","","Northwestern","L (40-49)",2002-09-21
"741","Navy","","Rice","L (10-17)",2002-10-12
"743","Navy","@","Tulane","L (30-51)",2002-10-26
"744","Navy","","Notre Dame","L (23-30)",2002-11-09
"746","Navy","@","Wake Forest","L (27-30)",2002-11-23
"749","Nebraska","","Troy","W (31-16)",2002-08-31
"750","Nebraska","","Utah State","W (44-13)",2002-09-07
"751","Nebraska","@","Penn State","L (7-40)",2002-09-14
"753","Nebraska","","Non-Major","W (38-14)",2002-10-05
"755","Nebraska","@","Oklahoma State","L (21-24)",2002-10-19
"756","Nebraska","@","Texas A&M","W (38-31)",2002-10-26
"757","Nebraska","","Texas","L (24-27)",2002-11-02
"761","Nebraska","N","Mississippi","L (23-27)",2002-12-27
"762","Nevada","@","Washington State","L (7-31)",2002-08-31
"764","Nevada","","Rice","W (31-21)",2002-09-21
"766","Nevada","@","Nevada-Las Vegas","L (17-21)",2002-10-05
"768","Nevada","","San Jose State","W (52-24)",2002-10-19
"770","Nevada","@","Southern Methodist","W (24-6)",2002-11-02
"771","Nevada","","Texas-El Paso","W (23-17)",2002-11-09
"774","New Mexico","@","North Carolina State","L (14-34)",2002-08-24
"775","New Mexico","","Non-Major","W (38-24)",2002-08-31
"778","New Mexico","@","New Mexico State","L (13-24)",2002-09-21
"779","New Mexico","","Texas Tech","L (0-49)",2002-09-27
"780","New Mexico","@","Nevada-Las Vegas","W (25-16)",2002-10-12
"781","New Mexico","@","Utah State","L (44-45)",2002-10-19
"782","New Mexico","","Utah","W (42-35)",2002-10-26
"783","New Mexico","","San Diego State","W (15-8)",2002-11-09
"786","New Mexico","","Wyoming","W (49-20)",2002-11-30
"787","New Mexico","N","UCLA","L (13-27)",2002-12-25
"788","New Mexico State","@","South Carolina","L (24-34)",2002-08-31
"792","New Mexico State","","Texas-El Paso","W (49-14)",2002-10-05
"797","New Mexico State","@","Utah State","L (30-32)",2002-11-09
"798","New Mexico State","@","North Texas","L (27-38)",2002-11-16
"801","North Carolina","@","Syracuse","W (30-22)",2002-09-07
"802","North Carolina","","Texas","L (21-52)",2002-09-14
"805","North Carolina","","North Carolina State","L (17-34)",2002-10-12
"806","North Carolina","@","Virginia","L (27-37)",2002-10-19
"807","North Carolina","@","Wake Forest","L (0-31)",2002-10-26
"813","North Carolina State","","Non-Major","W (34-0)",2002-08-31
"815","North Carolina State","","Wake Forest","W (32-13)",2002-09-14
"816","North Carolina State","@","Texas Tech","W (51-48)",2002-09-21
"817","North Carolina State","","Non-Major","W (56-24)",2002-09-28
"823","North Carolina State","@","Virginia","L (9-14)",2002-11-16
"825","North Carolina State","N","Notre Dame","W (28-6)",2003-01-01
"826","Northern Illinois","","Wake Forest","W (42-41)",2002-08-29
"827","Northern Illinois","@","South Florida","L (6-37)",2002-09-07
"828","Northern Illinois","@","Wisconsin","L (21-24)",2002-09-14
"829","Northern Illinois","","Non-Major","L (26-29)",2002-09-21
"834","Northern Illinois","@","Western Michigan","W (24-20)",2002-10-26
"837","Northern Illinois","","Toledo","L (30-33)",2002-11-23
"838","North Texas","@","Texas","L (0-27)",2002-08-31
"839","North Texas","","Non-Major","W (23-0)",2002-09-07
"841","North Texas","@","Texas Christian","L (10-16)",2002-09-21
"843","North Texas","","South Florida","L (17-24)",2002-10-05
"852","Northwestern","","Texas Christian","L (24-48)",2002-09-07
"856","Northwestern","","Ohio State","L (16-27)",2002-10-05
"858","Northwestern","@","Penn State","L (0-49)",2002-10-19
"859","Northwestern","","Purdue","L (13-42)",2002-10-26
"864","Notre Dame","","Purdue","W (24-17)",2002-09-07
"867","Notre Dame","","Stanford","W (31-7)",2002-10-05
"868","Notre Dame","","Pittsburgh","W (14-6)",2002-10-12
"873","Notre Dame","","Rutgers","W (42-0)",2002-11-23
"874","Notre Dame","@","Southern California","L (13-44)",2002-11-30
"876","Ohio","@","Pittsburgh","L (14-27)",2002-08-31
"877","Ohio","","Non-Major","L (0-31)",2002-09-07
"887","Ohio","@","Central Florida","L (32-42)",2002-11-30
"888","Ohio State","","Texas Tech","W (45-21)",2002-08-24
"890","Ohio State","","Washington State","W (25-7)",2002-09-14
"894","Ohio State","","San Jose State","W (50-7)",2002-10-12
"895","Ohio State","@","Wisconsin","W (19-14)",2002-10-19
"896","Ohio State","","Penn State","W (13-7)",2002-10-26
"898","Ohio State","@","Purdue","W (10-6)",2002-11-09
"902","Oklahoma","@","Tulsa","W (37-0)",2002-08-30
"904","Oklahoma","","Texas-El Paso","W (68-0)",2002-09-14
"905","Oklahoma","","South Florida","W (31-14)",2002-09-28
"907","Oklahoma","N","Texas","W (35-24)",2002-10-12
"910","Oklahoma","@","Texas A&M","L (26-30)",2002-11-09
"912","Oklahoma","","Texas Tech","W (60-15)",2002-11-23
"913","Oklahoma","@","Oklahoma State","L (28-38)",2002-11-30
"915","Oklahoma","N","Washington State","W (34-14)",2003-01-01
"917","Oklahoma State","","Non-Major","W (45-10)",2002-09-07
"918","Oklahoma State","","UCLA","L (24-38)",2002-09-14
"919","Oklahoma State","","Southern Methodist","W (52-16)",2002-09-21
"920","Oklahoma State","@","Texas","L (15-17)",2002-10-05
"923","Oklahoma State","","Texas A&M","W (28-23)",2002-11-02
"924","Oklahoma State","@","Texas Tech","L (24-49)",2002-11-09
"928","Oklahoma State","N","Southern Mississippi","W (33-23)",2002-12-27
"931","Mississippi","@","Texas Tech","L (28-42)",2002-09-14
"932","Mississippi","","Vanderbilt","W (45-38)",2002-09-21
"945","Oregon","","Non-Major","W (41-0)",2002-09-21
"947","Oregon","@","UCLA","W (31-30)",2002-10-12
"949","Oregon","","Southern California","L (33-44)",2002-10-26
"950","Oregon","","Stanford","W (41-14)",2002-11-02
"951","Oregon","@","Washington State","L (21-32)",2002-11-09
"952","Oregon","","Washington","L (14-42)",2002-11-16
"953","Oregon","@","Oregon State","L (24-45)",2002-11-23
"954","Oregon","N","Wake Forest","L (17-38)",2002-12-30
"955","Oregon State","","Non-Major","W (49-10)",2002-08-29
"956","Oregon State","@","Temple","W (35-3)",2002-09-05
"957","Oregon State","","Nevada-Las Vegas","W (47-17)",2002-09-14
"959","Oregon State","@","Southern California","L (0-22)",2002-09-28
"960","Oregon State","","UCLA","L (35-43)",2002-10-05
"964","Oregon State","@","Washington","L (29-41)",2002-11-09
"965","Oregon State","@","Stanford","W (31-21)",2002-11-16
"967","Oregon State","N","Pittsburgh","L (13-38)",2002-12-26
"968","Penn State","","Central Florida","W (27-24)",2002-08-31
"972","Penn State","@","Wisconsin","W (34-31)",2002-10-05
"977","Penn State","","Virginia","W (35-14)",2002-11-09
"982","Pittsburgh","","Texas A&M","L (12-14)",2002-09-07
"983","Pittsburgh","@","Alabama-Birmingham","W (26-20)",2002-09-14
"984","Pittsburgh","","Rutgers","W (23-3)",2002-09-21
"985","Pittsburgh","","Toledo","W (37-19)",2002-09-28
"986","Pittsburgh","@","Syracuse","W (48-24)",2002-10-05
"989","Pittsburgh","@","Virginia Tech","W (28-21)",2002-11-02
"990","Pittsburgh","","Temple","W (29-22)",2002-11-09
"992","Pittsburgh","","West Virginia","L (17-24)",2002-11-30
"994","Purdue","","Non-Major","W (51-10)",2002-08-31
"996","Purdue","","Western Michigan","W (28-24)",2002-09-14
"997","Purdue","","Wake Forest","L (21-24)",2002-09-21
"1006","Purdue","N","Washington","W (34-24)",2002-12-31
"1013","Rice","@","Texas-El Paso","L (35-38)",2002-10-19
"1014","Rice","","Southern Methodist","W (27-15)",2002-10-26
"1015","Rice","@","Tulsa","W (33-18)",2002-11-02
"1018","Rutgers","","Non-Major","L (19-37)",2002-08-31
"1022","Rutgers","@","Tennessee","L (14-35)",2002-09-28
"1023","Rutgers","","West Virginia","L (0-40)",2002-10-12
"1024","Rutgers","@","Virginia Tech","L (14-35)",2002-10-19
"1025","Rutgers","@","Syracuse","L (14-45)",2002-10-26
"1027","Rutgers","","Temple","L (17-20)",2002-11-16
"1034","San Diego State","","UCLA","L (7-43)",2002-09-28
"1035","San Diego State","","Utah","W (36-17)",2002-10-12
"1036","San Diego State","@","Wyoming","W (24-20)",2002-10-19
"1037","San Diego State","","Nevada-Las Vegas","W (31-21)",2002-10-26
"1044","San Jose State","@","Washington","L (10-34)",2002-09-07
"1045","San Jose State","@","Stanford","L (26-63)",2002-09-14
"1047","San Jose State","","Texas-El Paso","W (58-24)",2002-09-28
"1048","San Jose State","@","Southern Methodist","W (34-23)",2002-10-05
"1054","San Jose State","@","Tulsa","W (49-38)",2002-11-16
"1057","Southern Methodist","","Texas Tech","L (14-24)",2002-09-07
"1058","Southern Methodist","@","Texas Christian","L (6-17)",2002-09-14
"1066","Southern Methodist","@","Texas-El Paso","W (42-35)",2002-11-16
"1067","Southern Methodist","","Tulsa","W (24-21)",2002-11-23
"1069","South Carolina","@","Virginia","L (21-34)",2002-09-07
"1071","South Carolina","","Temple","W (42-21)",2002-09-21
"1072","South Carolina","@","Vanderbilt","W (20-14)",2002-09-28
"1076","South Carolina","","Tennessee","L (10-18)",2002-11-02
"1080","Southern Mississippi","","Non-Major","W (55-7)",2002-08-31
"1085","Southern Mississippi","@","South Florida","L (13-16)",2002-10-12
"1087","Southern Mississippi","@","Texas Christian","L (7-37)",2002-10-30
"1088","Southern Mississippi","@","Alabama-Birmingham","W (20-13)",2002-11-09
"1090","Southern Mississippi","@","Tulane","L (10-31)",2002-11-23
"1093","South Florida","","Non-Major","W (51-10)",2002-08-29
"1100","South Florida","","Non-Major","W (56-6)",2002-11-02
"1108","Stanford","","Washington State","L (11-36)",2002-10-12
"1110","Stanford","@","UCLA","L (18-28)",2002-10-26
"1112","Stanford","","Southern California","L (17-49)",2002-11-09
"1117","Syracuse","","Non-Major","W (63-17)",2002-09-14
"1120","Syracuse","@","Temple","L (16-17)",2002-10-12
"1121","Syracuse","@","West Virginia","L (7-34)",2002-10-19
"1123","Syracuse","@","Central Florida","W (38-35)",2002-11-02
"1124","Syracuse","","Virginia Tech","W (50-42)",2002-11-09
"1127","Temple","","Non-Major","W (34-7)",2002-08-29
"1134","Temple","@","Virginia Tech","L (10-20)",2002-10-26
"1135","Temple","","West Virginia","L (20-46)",2002-11-02
"1139","Tennessee","","Wyoming","W (47-7)",2002-08-31
"1149","Tennessee","@","Vanderbilt","W (24-0)",2002-11-23
"1154","Texas A&M","","Virginia Tech","L (3-13)",2002-09-21
"1156","Texas A&M","","Texas Tech","L (47-48)",2002-10-05
"1163","Texas A&M","@","Texas","L (20-50)",2002-11-29
"1172","Texas Christian","","Tulane","W (17-10)",2002-11-09
"1179","Texas","@","Tulane","W (49-0)",2002-09-28
"1186","Texas","@","Texas Tech","L (38-42)",2002-11-16
"1203","Toledo","","Non-Major","W (44-16)",2002-08-29
"1206","Toledo","","Nevada-Las Vegas","W (38-21)",2002-09-21
"1209","Toledo","@","Central Florida","W (27-24)",2002-10-19
"1212","Toledo","@","Western Michigan","W (42-21)",2002-11-16
"1218","Troy","@","Alabama-Birmingham","L (26-27)",2002-09-07
"1219","Troy","","Non-Major","W (40-15)",2002-09-14
"1222","Troy","","Non-Major","W (41-3)",2002-10-05
"1225","Troy","","Non-Major","W (21-6)",2002-10-26
"1227","Troy","N","Non-Major","W (24-7)",2002-11-09
"1228","Troy","","Utah State","L (16-19)",2002-11-16
"1229","Tulane","","Non-Major","W (37-19)",2002-08-31
"1236","Tulane","","Alabama-Birmingham","W (35-14)",2002-10-19
"1249","Tulsa","","Texas-El Paso","W (20-0)",2002-10-26
"1269","Central Florida","","Non-Major","W (48-17)",2002-09-28
"1270","Central Florida","@","Western Michigan","W (31-27)",2002-10-12
"1286","UCLA","@","Washington","W (34-24)",2002-11-02
"1288","UCLA","","Southern California","L (21-52)",2002-11-23
"1289","UCLA","","Washington State","L (27-48)",2002-12-07
"1291","Nevada-Las Vegas","","Wisconsin","L (7-27)",2002-08-31
"1299","Nevada-Las Vegas","","Wyoming","W (49-48)",2002-11-02
"1300","Nevada-Las Vegas","@","Utah","L (17-28)",2002-11-09
"1307","Southern California","@","Washington State","L (27-30)",2002-10-05
"1309","Southern California","","Washington","W (41-21)",2002-10-19
"1316","Utah","@","Utah State","W (23-3)",2002-08-31
"1325","Utah","@","Wyoming","W (23-18)",2002-11-16
"1329","Utah State","","Non-Major","W (38-33)",2002-09-14
"1338","Texas-El Paso","","Non-Major","W (42-12)",2002-08-31
"1351","Vanderbilt","","Non-Major","W (49-18)",2002-09-07
"1366","Virginia","@","Wake Forest","W (38-34)",2002-09-28
"1374","Virginia","@","Virginia Tech","L (9-21)",2002-11-30
"1375","Virginia","N","West Virginia","W (48-22)",2002-12-28
"1380","Virginia Tech","@","Western Michigan","W (30-0)",2002-09-28
"1386","Virginia Tech","","West Virginia","L (18-21)",2002-11-20
"1405","Washington","","Wyoming","W (38-7)",2002-09-21
"1414","Washington","@","Washington State","W (29-26)",2002-11-23
"1419","Washington State","","Non-Major","W (45-28)",2002-09-21
"1429","Western Michigan","","Non-Major","W (48-17)",2002-08-29
"1441","West Virginia","","Non-Major","W (56-7)",2002-08-31
"1442","West Virginia","@","Wisconsin","L (17-34)",2002-09-07
"1472","Wyoming","","Non-Major","W (34-30)",2002-10-05
