"","Team","X","Opponent","Result","Date"
"555","Kentucky","","South Carolina","L (17-24)",2008-10-11
"558","Kentucky","@","Mississippi State","W (14-13)",2008-11-01
"560","Kentucky","","Vanderbilt","L (24-31)",2008-11-15
"561","Kentucky","@","Tennessee","L (10-28)",2008-11-29
"563","Louisiana","@","Southern Mississippi","L (21-51)",2008-08-30
"567","Louisiana","@","Louisiana-Monroe","W (44-35)",2008-10-04
"568","Louisiana","@","North Texas","W (59-30)",2008-10-11
"571","Louisiana","","Texas-El Paso","L (24-37)",2008-11-08
"573","Louisiana","@","Troy","L (3-48)",2008-11-22
"574","Louisiana","","Middle Tennessee State","W (42-28)",2008-12-03
"577","Louisiana-Monroe","","Non-Major","W (37-15)",2008-09-12
"578","Louisiana-Monroe","@","Tulane","L (10-24)",2008-09-20
"581","Louisiana-Monroe","","North Texas","W (35-23)",2008-10-18
"583","Louisiana-Monroe","","Troy","W (31-30)",2008-11-01
"584","Louisiana-Monroe","@","Middle Tennessee State","L (21-24)",2008-11-08
"585","Louisiana-Monroe","@","Mississippi","L (0-59)",2008-11-15
"587","Louisiana Tech","","Mississippi State","W (22-14)",2008-08-30
"589","Louisiana Tech","","Non-Major","W (41-26)",2008-09-20
"595","Louisiana Tech","@","San Jose State","W (21-0)",2008-11-08
"596","Louisiana Tech","","Utah State","W (45-38)",2008-11-15
"597","Louisiana Tech","@","New Mexico State","W (35-31)",2008-11-22
"598","Louisiana Tech","","Nevada","L (31-35)",2008-11-29
"599","Louisiana Tech","N","Northern Illinois","W (17-10)",2008-12-28
"601","Louisville","","Non-Major","W (51-10)",2008-09-06
"604","Louisville","@","Memphis","W (35-28)",2008-10-10
"605","Louisville","","Middle Tennessee State","W (42-23)",2008-10-18
"606","Louisville","","South Florida","W (24-20)",2008-10-25
"607","Louisville","@","Syracuse","L (21-28)",2008-11-01
"608","Louisville","@","Pittsburgh","L (7-41)",2008-11-08
"610","Louisville","","West Virginia","L (21-35)",2008-11-22
"611","Louisville","@","Rutgers","L (14-63)",2008-12-04
"612","Louisiana State","","Non-Major","W (41-13)",2008-08-30
"613","Louisiana State","","North Texas","W (41-3)",2008-09-13
"615","Louisiana State","","Mississippi State","W (34-24)",2008-09-27
"617","Louisiana State","@","South Carolina","W (24-17)",2008-10-18
"619","Louisiana State","","Tulane","W (35-10)",2008-11-01
"621","Louisiana State","","Troy","W (40-31)",2008-11-15
"622","Louisiana State","","Mississippi","L (13-31)",2008-11-22
"625","Marshall","","Non-Major","W (35-10)",2008-08-30
"626","Marshall","@","Wisconsin","L (14-51)",2008-09-06
"627","Marshall","","Memphis","W (17-16)",2008-09-13
"628","Marshall","@","Southern Mississippi","W (34-27)",2008-09-20
"629","Marshall","@","West Virginia","L (3-27)",2008-09-27
"631","Marshall","@","Alabama-Birmingham","L (21-23)",2008-10-18
"634","Marshall","","Central Florida","L (14-30)",2008-11-15
"635","Marshall","@","Rice","L (10-35)",2008-11-22
"636","Marshall","","Tulsa","L (35-38)",2008-11-29
"637","Maryland","","Non-Major","W (14-7)",2008-08-30
"638","Maryland","@","Middle Tennessee State","L (14-24)",2008-09-06
"642","Maryland","@","Virginia","L (0-31)",2008-10-04
"643","Maryland","","Wake Forest","W (26-0)",2008-10-18
"644","Maryland","","North Carolina State","W (27-24)",2008-10-25
"645","Maryland","@","Virginia Tech","L (13-23)",2008-11-06
"646","Maryland","","North Carolina","W (17-15)",2008-11-15
"649","Maryland","N","Nevada","W (42-35)",2008-12-30
"650","Memphis","@","Mississippi","L (24-41)",2008-08-30
"651","Memphis","","Rice","L (35-42)",2008-09-06
"653","Memphis","","Non-Major","W (31-10)",2008-09-20
"655","Memphis","@","Alabama-Birmingham","W (33-30)",2008-10-02
"658","Memphis","","Southern Mississippi","W (36-30)",2008-10-25
"659","Memphis","@","Southern Methodist","W (31-26)",2008-11-08
"660","Memphis","","Central Florida","L (21-28)",2008-11-22
"661","Memphis","","Tulane","W (45-6)",2008-11-29
"662","Memphis","@","South Florida","L (14-41)",2008-12-20
"663","Miami (FL)","","Non-Major","W (52-7)",2008-08-28
"665","Miami (FL)","@","Texas A&M","W (41-23)",2008-09-20
"666","Miami (FL)","","North Carolina","L (24-28)",2008-09-27
"668","Miami (FL)","","Central Florida","W (20-14)",2008-10-11
"670","Miami (FL)","","Wake Forest","W (16-10)",2008-10-25
"671","Miami (FL)","@","Virginia","W (24-17)",2008-11-01
"672","Miami (FL)","","Virginia Tech","W (16-14)",2008-11-13
"674","Miami (FL)","@","North Carolina State","L (28-38)",2008-11-29
"676","Miami (OH)","","Vanderbilt","L (13-34)",2008-08-28
"677","Miami (OH)","@","Michigan","L (6-16)",2008-09-06
"678","Miami (OH)","","Non-Major","W (38-27)",2008-09-13
"680","Miami (OH)","","Temple","L (10-28)",2008-10-04
"681","Miami (OH)","@","Northern Illinois","L (13-17)",2008-10-11
"686","Miami (OH)","@","Toledo","L (14-42)",2008-11-21
"687","Miami (OH)","","Ohio","L (26-41)",2008-11-28
"688","Michigan","","Utah","L (23-25)",2008-08-30
"690","Michigan","@","Notre Dame","L (17-35)",2008-09-13
"691","Michigan","","Wisconsin","W (27-25)",2008-09-27
"693","Michigan","","Toledo","L (10-13)",2008-10-11
"694","Michigan","@","Penn State","L (17-46)",2008-10-18
"695","Michigan","","Michigan State","L (21-35)",2008-10-25
"696","Michigan","@","Purdue","L (42-48)",2008-11-01
"697","Michigan","@","Minnesota","W (29-6)",2008-11-08
"698","Michigan","","Northwestern","L (14-21)",2008-11-15
"699","Michigan","@","Ohio State","L (7-42)",2008-11-22
"703","Michigan State","","Notre Dame","W (23-7)",2008-09-20
"706","Michigan State","@","Northwestern","W (37-20)",2008-10-11
"707","Michigan State","","Ohio State","L (7-45)",2008-10-18
"709","Michigan State","","Wisconsin","W (25-24)",2008-11-01
"710","Michigan State","","Purdue","W (21-7)",2008-11-08
"711","Michigan State","@","Penn State","L (18-49)",2008-11-22
"713","Middle Tennessee State","","Troy","L (17-31)",2008-08-28
"720","Middle Tennessee State","@","Mississippi State","L (22-31)",2008-10-25
"722","Middle Tennessee State","@","Western Kentucky","W (21-10)",2008-11-15
"723","Middle Tennessee State","","North Texas","W (52-13)",2008-11-22
"725","Minnesota","","Northern Illinois","W (31-27)",2008-08-30
"727","Minnesota","","Non-Major","W (35-23)",2008-09-13
"729","Minnesota","@","Ohio State","L (21-34)",2008-09-27
"732","Minnesota","@","Purdue","W (17-6)",2008-10-25
"733","Minnesota","","Northwestern","L (17-24)",2008-11-01
"735","Minnesota","@","Wisconsin","L (32-35)",2008-11-15
"739","Mississippi State","","Non-Major","W (34-10)",2008-09-06
"743","Mississippi State","","Vanderbilt","W (17-14)",2008-10-11
"744","Mississippi State","@","Tennessee","L (3-34)",2008-10-18
"749","Mississippi State","@","Mississippi","L (0-45)",2008-11-28
"751","Missouri","","Non-Major","W (52-3)",2008-09-06
"752","Missouri","","Nevada","W (69-17)",2008-09-13
"754","Missouri","@","Nebraska","W (52-17)",2008-10-04
"755","Missouri","","Oklahoma State","L (23-28)",2008-10-11
"756","Missouri","@","Texas","L (31-56)",2008-10-18
"762","Missouri","N","Oklahoma","L (21-62)",2008-12-06
"763","Missouri","N","Northwestern","W (30-23)",2008-12-29
"764","Navy","","Non-Major","W (41-13)",2008-08-30
"767","Navy","","Rutgers","W (23-21)",2008-09-20
"768","Navy","@","Wake Forest","W (24-17)",2008-09-27
"770","Navy","","Pittsburgh","L (21-42)",2008-10-18
"771","Navy","","Southern Methodist","W (34-7)",2008-10-25
"772","Navy","","Temple","W (33-27)",2008-11-01
"773","Navy","","Notre Dame","L (21-27)",2008-11-15
"774","Navy","@","Northern Illinois","W (16-0)",2008-11-25
"776","Navy","N","Wake Forest","L (19-29)",2008-12-20
"777","Nebraska","","Western Michigan","W (47-24)",2008-08-30
"778","Nebraska","","San Jose State","W (35-12)",2008-09-06
"779","Nebraska","","New Mexico State","W (38-7)",2008-09-13
"780","Nebraska","","Virginia Tech","L (30-35)",2008-09-27
"782","Nebraska","@","Texas Tech","L (31-37)",2008-10-11
"785","Nebraska","@","Oklahoma","L (28-62)",2008-11-01
"790","Nevada","","Non-Major","W (49-13)",2008-08-30
"791","Nevada","","Texas Tech","L (19-35)",2008-09-06
"793","Nevada","@","Nevada-Las Vegas","W (49-27)",2008-09-27
"795","Nevada","","New Mexico State","L (45-48)",2008-10-11
"796","Nevada","","Utah State","W (44-17)",2008-10-18
"799","Nevada","","San Jose State","W (41-17)",2008-11-15
"803","New Mexico","","Texas Christian","L (3-26)",2008-08-30
"804","New Mexico","","Texas A&M","L (22-28)",2008-09-06
"806","New Mexico","@","Tulsa","L (14-56)",2008-09-20
"807","New Mexico","@","New Mexico State","W (35-24)",2008-09-27
"808","New Mexico","","Wyoming","W (24-0)",2008-10-04
"810","New Mexico","","San Diego State","W (70-7)",2008-10-18
"812","New Mexico","","Utah","L (10-13)",2008-11-01
"813","New Mexico","@","Nevada-Las Vegas","L (20-27)",2008-11-08
"816","New Mexico State","@","Texas-El Paso","W (34-33)",2008-09-20
"818","New Mexico State","","Non-Major","W (45-10)",2008-10-04
"820","New Mexico State","","San Jose State","L (14-31)",2008-10-18
"826","New Mexico State","@","Utah State","L (2-47)",2008-11-29
"827","North Carolina","","Non-Major","W (35-27)",2008-08-30
"828","North Carolina","@","Rutgers","W (44-12)",2008-09-11
"829","North Carolina","","Virginia Tech","L (17-20)",2008-09-20
"832","North Carolina","","Notre Dame","W (29-24)",2008-10-11
"833","North Carolina","@","Virginia","L (13-16)",2008-10-18
"837","North Carolina","","North Carolina State","L (10-41)",2008-11-22
"839","North Carolina","N","West Virginia","L (30-31)",2008-12-27
"840","North Carolina State","@","South Carolina","L (0-34)",2008-08-28
"841","North Carolina State","","Non-Major","W (34-24)",2008-09-06
"844","North Carolina State","","South Florida","L (10-41)",2008-09-27
"849","North Carolina State","","Wake Forest","W (21-17)",2008-11-15
"852","North Carolina State","N","Rutgers","L (23-29)",2008-12-29
"854","Northern Illinois","@","Western Michigan","L (26-29)",2008-09-06
"855","Northern Illinois","","Non-Major","W (48-3)",2008-09-20
"857","Northern Illinois","@","Tennessee","L (9-13)",2008-10-04
"859","Northern Illinois","","Toledo","W (38-7)",2008-10-18
"867","North Texas","","Tulsa","L (26-56)",2008-09-06
"869","North Texas","@","Rice","L (20-77)",2008-09-27
"873","North Texas","","Troy","L (17-45)",2008-10-25
"874","North Texas","@","Western Kentucky","W (51-40)",2008-11-01
"878","Northwestern","","Syracuse","W (30-10)",2008-08-30
"880","Northwestern","","Non-Major","W (33-7)",2008-09-13
"881","Northwestern","","Ohio","W (16-8)",2008-09-20
"884","Northwestern","","Purdue","W (48-26)",2008-10-18
"887","Northwestern","","Ohio State","L (10-45)",2008-11-08
"891","Notre Dame","","San Diego State","W (21-13)",2008-09-06
"894","Notre Dame","","Purdue","W (38-21)",2008-09-27
"895","Notre Dame","","Stanford","W (28-21)",2008-10-04
"897","Notre Dame","@","Washington","W (33-7)",2008-10-25
"898","Notre Dame","","Pittsburgh","L (33-36)",2008-11-01
"901","Notre Dame","","Syracuse","L (23-24)",2008-11-22
"902","Notre Dame","@","Southern California","L (3-38)",2008-11-29
"904","Ohio","@","Wyoming","L (20-21)",2008-08-30
"905","Ohio","@","Ohio State","L (14-26)",2008-09-06
"908","Ohio","","Non-Major","W (51-31)",2008-09-27
"909","Ohio","@","Western Michigan","L (20-41)",2008-10-04
"911","Ohio","@","Temple","L (10-14)",2008-10-21
"916","Ohio State","","Non-Major","W (43-0)",2008-08-30
"918","Ohio State","@","Southern California","L (3-35)",2008-09-13
"919","Ohio State","","Troy","W (28-10)",2008-09-20
"921","Ohio State","@","Wisconsin","W (20-17)",2008-10-04
"922","Ohio State","","Purdue","W (16-3)",2008-10-11
"924","Ohio State","","Penn State","L (6-13)",2008-10-25
"928","Ohio State","N","Texas","L (21-24)",2009-01-05
"929","Oklahoma","","Non-Major","W (57-2)",2008-08-30
"931","Oklahoma","@","Washington","W (55-14)",2008-09-13
"932","Oklahoma","","Texas Christian","W (35-10)",2008-09-27
"934","Oklahoma","N","Texas","L (35-45)",2008-10-11
"938","Oklahoma","@","Texas A&M","W (66-28)",2008-11-08
"939","Oklahoma","","Texas Tech","W (65-21)",2008-11-22
"940","Oklahoma","@","Oklahoma State","W (61-41)",2008-11-29
"943","Oklahoma State","@","Washington State","W (39-13)",2008-08-30
"945","Oklahoma State","","Non-Major","W (57-13)",2008-09-13
"946","Oklahoma State","","Troy","W (55-24)",2008-09-27
"947","Oklahoma State","","Texas A&M","W (56-28)",2008-10-04
"950","Oklahoma State","@","Texas","L (24-28)",2008-10-25
"952","Oklahoma State","@","Texas Tech","L (20-56)",2008-11-08
"955","Oklahoma State","N","Oregon","L (31-42)",2008-12-30
"957","Mississippi","@","Wake Forest","L (28-30)",2008-09-06
"958","Mississippi","","Non-Major","W (34-10)",2008-09-13
"959","Mississippi","","Vanderbilt","L (17-23)",2008-09-20
"961","Mississippi","","South Carolina","L (24-31)",2008-10-04
"968","Mississippi","N","Texas Tech","W (47-34)",2009-01-02
"969","Oregon","","Washington","W (44-10)",2008-08-30
"970","Oregon","","Utah State","W (66-24)",2008-09-06
"971","Oregon","@","Purdue","W (32-26)",2008-09-13
"973","Oregon","@","Washington State","W (63-14)",2008-09-27
"974","Oregon","@","Southern California","L (10-44)",2008-10-04
"975","Oregon","","UCLA","W (31-24)",2008-10-11
"978","Oregon","","Stanford","W (35-28)",2008-11-08
"980","Oregon","@","Oregon State","W (65-38)",2008-11-29
"982","Oregon State","@","Stanford","L (28-36)",2008-08-28
"983","Oregon State","@","Penn State","L (14-45)",2008-09-06
"985","Oregon State","","Southern California","W (27-21)",2008-09-25
"986","Oregon State","@","Utah","L (28-31)",2008-10-02
"987","Oregon State","","Washington State","W (66-13)",2008-10-11
"988","Oregon State","@","Washington","W (34-13)",2008-10-18
"990","Oregon State","@","UCLA","W (34-6)",2008-11-08
"994","Oregon State","N","Pittsburgh","W (3-0)",2008-12-31
"995","Penn State","","Non-Major","W (66-10)",2008-08-30
"997","Penn State","@","Syracuse","W (55-13)",2008-09-13
"998","Penn State","","Temple","W (45-3)",2008-09-20
"1000","Penn State","@","Purdue","W (20-6)",2008-10-04
"1001","Penn State","@","Wisconsin","W (48-7)",2008-10-11
"1007","Penn State","@","Southern California","L (24-38)",2009-01-01
"1011","Pittsburgh","@","Syracuse","W (34-24)",2008-09-27
"1012","Pittsburgh","@","South Florida","W (26-21)",2008-10-02
"1014","Pittsburgh","","Rutgers","L (34-54)",2008-10-25
"1018","Pittsburgh","","West Virginia","W (19-15)",2008-11-28
"1021","Purdue","","Non-Major","W (42-10)",2008-09-06
"1033","Rice","","Southern Methodist","W (56-27)",2008-08-29
"1035","Rice","@","Vanderbilt","L (21-38)",2008-09-13
"1036","Rice","@","Texas","L (10-52)",2008-09-20
"1038","Rice","@","Tulsa","L (28-63)",2008-10-04
"1039","Rice","","Southern Mississippi","W (45-40)",2008-10-18
"1040","Rice","@","Tulane","W (42-17)",2008-10-25
"1041","Rice","@","Texas-El Paso","W (49-44)",2008-11-01
"1045","Rice","","Western Michigan","W (38-14)",2008-12-30
"1049","Rutgers","","Non-Major","W (38-0)",2008-09-27
"1050","Rutgers","@","West Virginia","L (17-24)",2008-10-04
"1054","Rutgers","","Syracuse","W (35-17)",2008-11-08
"1055","Rutgers","@","South Florida","W (49-16)",2008-11-15
"1059","San Diego State","","Non-Major","L (27-29)",2008-08-30
"1061","San Diego State","@","San Jose State","L (10-35)",2008-09-13
"1063","San Diego State","@","Texas Christian","L (7-41)",2008-10-04
"1067","San Diego State","@","Wyoming","L (10-35)",2008-11-01
"1069","San Diego State","","Utah","L (14-63)",2008-11-15
"1070","San Diego State","","Nevada-Las Vegas","W (42-21)",2008-11-22
"1071","San Jose State","","Non-Major","W (13-10)",2008-08-30
"1074","San Jose State","@","Stanford","L (10-23)",2008-09-20
"1076","San Jose State","","Utah State","W (30-7)",2008-10-11
"1084","Southern Methodist","","Non-Major","W (47-36)",2008-09-06
"1085","Southern Methodist","@","Texas Tech","L (7-43)",2008-09-13
"1086","Southern Methodist","","Texas Christian","L (7-48)",2008-09-20
"1087","Southern Methodist","@","Tulane","L (27-34)",2008-09-25
"1088","Southern Methodist","@","Central Florida","L (17-31)",2008-10-04
"1089","Southern Methodist","","Tulsa","L (31-37)",2008-10-11
"1093","Southern Methodist","@","Texas-El Paso","L (10-36)",2008-11-15
"1094","Southern Methodist","","Southern Mississippi","L (12-28)",2008-11-29
"1096","South Carolina","@","Vanderbilt","L (17-24)",2008-09-04
"1098","South Carolina","","Non-Major","W (23-13)",2008-09-20
"1099","South Carolina","","Alabama-Birmingham","W (26-13)",2008-09-27
"1103","South Carolina","","Tennessee","W (27-6)",2008-11-01
"1112","Southern Mississippi","","Texas-El Paso","L (37-40)",2008-10-04
"1116","Southern Mississippi","","Alabama-Birmingham","W (70-14)",2008-11-01
"1117","Southern Mississippi","@","Central Florida","W (17-6)",2008-11-08
"1120","Southern Mississippi","N","Troy","W (30-27)",2008-12-21
"1121","South Florida","","Non-Major","W (56-7)",2008-08-30
"1122","South Florida","@","Central Florida","W (31-24)",2008-09-06
"1127","South Florida","","Syracuse","W (45-13)",2008-10-18
"1132","South Florida","@","West Virginia","L (7-13)",2008-12-06
"1136","Stanford","@","Texas Christian","L (14-31)",2008-09-13
"1138","Stanford","@","Washington","W (35-28)",2008-09-27
"1141","Stanford","@","UCLA","L (20-23)",2008-10-18
"1142","Stanford","","Washington State","W (58-0)",2008-11-01
"1144","Stanford","","Southern California","L (23-45)",2008-11-15
"1149","Syracuse","","Non-Major","W (30-21)",2008-09-20
"1151","Syracuse","@","West Virginia","L (6-17)",2008-10-11
"1162","Temple","","Western Michigan","L (3-7)",2008-09-27
"1170","Tennessee","@","UCLA","L (24-27)",2008-09-01
"1171","Tennessee","","Alabama-Birmingham","W (35-3)",2008-09-13
"1179","Tennessee","","Wyoming","L (7-13)",2008-11-08
"1180","Tennessee","@","Vanderbilt","W (20-10)",2008-11-22
"1188","Texas A&M","","Texas Tech","L (25-43)",2008-10-18
"1193","Texas A&M","@","Texas","L (9-49)",2008-11-27
"1195","Texas Christian","","Non-Major","W (67-7)",2008-09-06
"1202","Texas Christian","","Wyoming","W (54-7)",2008-10-25
"1203","Texas Christian","@","Nevada-Las Vegas","W (44-14)",2008-11-01
"1204","Texas Christian","@","Utah","L (10-13)",2008-11-06
"1208","Texas","@","Texas-El Paso","W (42-13)",2008-09-06
"1215","Texas","@","Texas Tech","L (33-39)",2008-11-01
"1220","Texas Tech","","Non-Major","W (49-24)",2008-08-30
"1223","Texas Tech","","Non-Major","W (56-14)",2008-09-20
"1242","Toledo","@","Western Michigan","L (17-27)",2008-11-15
"1246","Troy","","Non-Major","W (65-0)",2008-09-13
"1253","Troy","","Western Kentucky","W (17-7)",2008-11-08
"1263","Tulane","@","Texas-El Paso","L (21-24)",2008-10-11
"1267","Tulane","","Alabama-Birmingham","L (24-41)",2008-11-15
"1268","Tulane","@","Tulsa","L (7-56)",2008-11-22
"1270","Tulsa","@","Alabama-Birmingham","W (45-22)",2008-08-30
"1273","Tulsa","","Non-Major","W (62-34)",2008-09-27
"1276","Tulsa","","Texas-El Paso","W (77-35)",2008-10-18
"1277","Tulsa","","Central Florida","W (49-19)",2008-10-26
"1287","Alabama-Birmingham","","Non-Major","W (45-10)",2008-09-20
"1295","Alabama-Birmingham","@","Central Florida","W (15-0)",2008-11-29
"1296","Central Florida","","Non-Major","W (17-0)",2008-08-30
"1299","Central Florida","@","Texas-El Paso","L (13-58)",2008-09-27
"1312","UCLA","","Washington State","W (28-3)",2008-10-04
"1317","UCLA","@","Washington","W (27-7)",2008-11-15
"1319","UCLA","","Southern California","L (7-28)",2008-12-06
"1320","Nevada-Las Vegas","","Utah State","W (27-17)",2008-08-30
"1321","Nevada-Las Vegas","@","Utah","L (21-42)",2008-09-06
"1330","Nevada-Las Vegas","","Wyoming","W (22-14)",2008-11-13
"1332","Southern California","@","Virginia","W (52-7)",2008-08-30
"1337","Southern California","@","Washington State","W (69-0)",2008-10-18
"1339","Southern California","","Washington","W (56-0)",2008-11-01
"1347","Utah","@","Utah State","W (58-10)",2008-09-13
"1349","Utah","","Non-Major","W (37-21)",2008-09-27
"1351","Utah","@","Wyoming","W (40-7)",2008-10-11
"1393","Vanderbilt","@","Wake Forest","L (10-23)",2008-11-29
"1396","Virginia","","Non-Major","W (16-0)",2008-09-06
"1404","Virginia","@","Wake Forest","L (17-28)",2008-11-08
"1406","Virginia","@","Virginia Tech","L (14-17)",2008-11-29
"1408","Virginia Tech","","Non-Major","W (24-7)",2008-09-06
"1412","Virginia Tech","","Western Kentucky","W (27-13)",2008-10-04
"1444","Washington","@","Washington State","L (13-16)",2008-11-22
"1449","Washington State","","Non-Major","W (48-9)",2008-09-20
"1460","Western Kentucky","@","Non-Major","W (37-13)",2008-09-06
"1462","Western Kentucky","","Non-Major","W (50-9)",2008-09-20
"1474","Western Michigan","","Non-Major","W (41-7)",2008-09-20
"1484","West Virginia","","Non-Major","W (48-21)",2008-08-30
"1508","Wisconsin","","Non-Major","W (36-35)",2008-11-22
"1512","Wyoming","","Non-Major","W (16-13)",2008-09-13
