"","Team","X","Opponent","Result","Date"
"541","Indiana","","Rutgers","W (41-0)",2017-11-18
"542","Indiana","@","Purdue","L (24-31)",2017-11-25
"543","Iowa","","Wyoming","W (24-3)",2017-09-02
"544","Iowa","@","Iowa State","W (44-41)",2017-09-09
"545","Iowa","","North Texas","W (31-14)",2017-09-16
"546","Iowa","","Penn State","L (19-21)",2017-09-23
"547","Iowa","@","Michigan State","L (10-17)",2017-09-30
"549","Iowa","@","Northwestern","L (10-17)",2017-10-21
"550","Iowa","","Minnesota","W (17-10)",2017-10-28
"551","Iowa","","Ohio State","W (55-24)",2017-11-04
"552","Iowa","@","Wisconsin","L (14-38)",2017-11-11
"553","Iowa","","Purdue","L (15-24)",2017-11-18
"554","Iowa","@","Nebraska","W (56-14)",2017-11-24
"556","Iowa State","","Non-Major","W (42-24)",2017-09-02
"559","Iowa State","","Texas","L (7-17)",2017-09-28
"560","Iowa State","@","Oklahoma","W (38-31)",2017-10-07
"561","Iowa State","","Kansas","W (45-0)",2017-10-14
"562","Iowa State","@","Texas Tech","W (31-13)",2017-10-21
"563","Iowa State","","Texas Christian","W (14-7)",2017-10-28
"564","Iowa State","@","West Virginia","L (16-20)",2017-11-04
"565","Iowa State","","Oklahoma State","L (42-49)",2017-11-11
"567","Iowa State","@","Kansas State","L (19-20)",2017-11-25
"568","Iowa State","@","Memphis","W (21-20)",2017-12-30
"569","Kansas","","Non-Major","W (38-16)",2017-09-02
"571","Kansas","@","Ohio","L (30-42)",2017-09-16
"572","Kansas","","West Virginia","L (34-56)",2017-09-23
"573","Kansas","","Texas Tech","L (19-65)",2017-10-07
"575","Kansas","@","Texas Christian","L (0-43)",2017-10-21
"576","Kansas","","Kansas State","L (20-30)",2017-10-28
"578","Kansas","@","Texas","L (27-42)",2017-11-11
"579","Kansas","","Oklahoma","L (3-41)",2017-11-18
"580","Kansas","@","Oklahoma State","L (17-58)",2017-11-25
"581","Kansas State","","Non-Major","W (55-19)",2017-09-02
"583","Kansas State","@","Vanderbilt","L (7-14)",2017-09-16
"585","Kansas State","@","Texas","L (34-40)",2017-10-07
"586","Kansas State","","Texas Christian","L (6-26)",2017-10-14
"587","Kansas State","","Oklahoma","L (35-42)",2017-10-21
"589","Kansas State","@","Texas Tech","W (42-35)",2017-11-04
"590","Kansas State","","West Virginia","L (23-28)",2017-11-11
"591","Kansas State","@","Oklahoma State","W (45-40)",2017-11-18
"593","Kansas State","N","UCLA","W (35-17)",2017-12-26
"595","Kent State","","Non-Major","W (38-31)",2017-09-09
"596","Kent State","@","Marshall","L (0-21)",2017-09-16
"597","Kent State","@","Louisville","L (3-42)",2017-09-23
"599","Kent State","@","Northern Illinois","L (3-24)",2017-10-07
"600","Kent State","","Miami (OH)","W (17-14)",2017-10-14
"601","Kent State","@","Ohio","L (3-48)",2017-10-21
"603","Kent State","@","Western Michigan","L (20-48)",2017-11-08
"606","Kentucky","@","Southern Mississippi","W (24-17)",2017-09-02
"607","Kentucky","","Non-Major","W (27-16)",2017-09-09
"608","Kentucky","@","South Carolina","W (23-13)",2017-09-16
"611","Kentucky","","Missouri","W (40-34)",2017-10-07
"612","Kentucky","@","Mississippi State","L (7-45)",2017-10-21
"613","Kentucky","","Tennessee","W (29-26)",2017-10-28
"614","Kentucky","","Mississippi","L (34-37)",2017-11-04
"615","Kentucky","@","Vanderbilt","W (44-21)",2017-11-11
"617","Kentucky","","Louisville","L (17-44)",2017-11-25
"618","Kentucky","N","Northwestern","L (23-24)",2017-12-29
"619","Louisiana","","Non-Major","W (51-48)",2017-09-02
"620","Louisiana","@","Tulsa","L (42-66)",2017-09-09
"621","Louisiana","@","Texas A&M","L (21-45)",2017-09-16
"622","Louisiana","","Louisiana-Monroe","L (50-56)",2017-09-23
"624","Louisiana","","Texas State","W (24-7)",2017-10-12
"626","Louisiana","@","South Alabama","W (19-14)",2017-11-04
"627","Louisiana","@","Mississippi","L (22-50)",2017-11-11
"628","Louisiana","","New Mexico State","W (47-34)",2017-11-18
"631","Louisiana-Monroe","@","Memphis","L (29-37)",2017-08-31
"632","Louisiana-Monroe","","Southern Mississippi","L (17-28)",2017-09-16
"635","Louisiana-Monroe","@","Texas State","W (45-27)",2017-10-07
"637","Louisiana-Monroe","@","South Alabama","L (23-33)",2017-10-21
"643","Louisiana Tech","","Non-Major","W (52-24)",2017-09-02
"644","Louisiana Tech","","Mississippi State","L (21-57)",2017-09-09
"645","Louisiana Tech","@","Western Kentucky","W (23-22)",2017-09-16
"646","Louisiana Tech","@","South Carolina","L (16-17)",2017-09-23
"647","Louisiana Tech","","South Alabama","W (34-16)",2017-09-30
"648","Louisiana Tech","@","Alabama-Birmingham","L (22-23)",2017-10-07
"649","Louisiana Tech","","Southern Mississippi","L (27-34)",2017-10-21
"650","Louisiana Tech","@","Rice","W (42-28)",2017-10-28
"651","Louisiana Tech","","North Texas","L (23-24)",2017-11-04
"653","Louisiana Tech","@","Texas-El Paso","W (42-21)",2017-11-18
"654","Louisiana Tech","","Texas-San Antonio","W (20-6)",2017-11-25
"655","Louisiana Tech","N","Southern Methodist","W (51-10)",2017-12-20
"656","Louisville","N","Purdue","W (35-28)",2017-09-02
"657","Louisville","@","North Carolina","W (47-35)",2017-09-09
"660","Louisville","","Non-Major","W (55-10)",2017-09-30
"661","Louisville","@","North Carolina State","L (25-39)",2017-10-05
"664","Louisville","@","Wake Forest","L (32-42)",2017-10-28
"665","Louisville","","Virginia","W (38-21)",2017-11-11
"666","Louisville","","Syracuse","W (56-10)",2017-11-18
"668","Louisville","N","Mississippi State","L (27-31)",2017-12-30
"670","Louisiana State","","Non-Major","W (45-10)",2017-09-09
"671","Louisiana State","@","Mississippi State","L (7-37)",2017-09-16
"672","Louisiana State","","Syracuse","W (35-26)",2017-09-23
"673","Louisiana State","","Troy","L (21-24)",2017-09-30
"676","Louisiana State","@","Mississippi","W (40-24)",2017-10-21
"679","Louisiana State","@","Tennessee","W (30-10)",2017-11-18
"680","Louisiana State","","Texas A&M","W (45-21)",2017-11-25
"681","Louisiana State","N","Notre Dame","L (17-21)",2018-01-01
"682","Marshall","","Miami (OH)","W (31-26)",2017-09-02
"683","Marshall","@","North Carolina State","L (20-37)",2017-09-09
"687","Marshall","","Old Dominion","W (35-3)",2017-10-14
"688","Marshall","@","Middle Tennessee State","W (38-10)",2017-10-20
"691","Marshall","","Western Kentucky","W (30-23)",2017-11-11
"692","Marshall","@","Texas-San Antonio","L (7-9)",2017-11-18
"693","Marshall","","Southern Mississippi","L (27-28)",2017-11-25
"695","Maryland","@","Texas","W (51-41)",2017-09-02
"696","Maryland","","Non-Major","W (63-17)",2017-09-09
"697","Maryland","","Central Florida","L (10-38)",2017-09-23
"698","Maryland","@","Minnesota","W (31-24)",2017-09-30
"699","Maryland","@","Ohio State","L (14-62)",2017-10-07
"700","Maryland","","Northwestern","L (21-37)",2017-10-14
"701","Maryland","@","Wisconsin","L (13-38)",2017-10-21
"703","Maryland","N","Rutgers","L (24-31)",2017-11-04
"704","Maryland","","Michigan","L (10-35)",2017-11-11
"705","Maryland","@","Michigan State","L (7-17)",2017-11-18
"706","Maryland","","Penn State","L (3-66)",2017-11-25
"709","Massachusetts","","Old Dominion","L (7-17)",2017-09-09
"710","Massachusetts","@","Temple","L (21-29)",2017-09-15
"711","Massachusetts","@","Tennessee","L (13-17)",2017-09-23
"712","Massachusetts","","Ohio","L (50-58)",2017-09-30
"715","Massachusetts","@","Mississippi State","L (23-34)",2017-11-04
"716","Massachusetts","N","Non-Major","W (44-31)",2017-11-11
"720","Memphis","","UCLA","W (48-45)",2017-09-16
"721","Memphis","","Non-Major","W (44-31)",2017-09-23
"722","Memphis","@","Central Florida","L (13-40)",2017-09-30
"724","Memphis","","Navy","W (30-27)",2017-10-14
"726","Memphis","","Tulane","W (56-26)",2017-10-27
"727","Memphis","@","Tulsa","W (41-14)",2017-11-03
"728","Memphis","","Southern Methodist","W (66-45)",2017-11-18
"730","Memphis","@","Central Florida","L (55-62)",2017-12-02
"732","Miami (FL)","","Non-Major","W (41-13)",2017-09-02
"733","Miami (FL)","","Toledo","W (52-30)",2017-09-23
"737","Miami (FL)","","Syracuse","W (27-19)",2017-10-21
"738","Miami (FL)","@","North Carolina","W (24-19)",2017-10-28
"739","Miami (FL)","","Virginia Tech","W (28-10)",2017-11-04
"740","Miami (FL)","","Notre Dame","W (41-8)",2017-11-11
"741","Miami (FL)","","Virginia","W (44-28)",2017-11-18
"742","Miami (FL)","@","Pittsburgh","L (14-24)",2017-11-24
"744","Miami (FL)","","Wisconsin","L (24-34)",2017-12-30
"746","Miami (OH)","","Non-Major","W (31-10)",2017-09-09
"749","Miami (OH)","@","Notre Dame","L (17-52)",2017-09-30
"753","Miami (OH)","@","Ohio","L (28-45)",2017-10-31
"760","Michigan","@","Purdue","W (28-10)",2017-09-23
"761","Michigan","","Michigan State","L (10-14)",2017-10-07
"763","Michigan","@","Penn State","L (13-42)",2017-10-21
"764","Michigan","","Rutgers","W (35-14)",2017-10-28
"765","Michigan","","Minnesota","W (33-10)",2017-11-04
"767","Michigan","@","Wisconsin","L (10-24)",2017-11-18
"768","Michigan","","Ohio State","L (20-31)",2017-11-25
"769","Michigan","N","South Carolina","L (19-26)",2018-01-01
"771","Michigan State","","Western Michigan","W (28-14)",2017-09-09
"772","Michigan State","","Notre Dame","L (18-38)",2017-09-23
"775","Michigan State","@","Minnesota","W (30-27)",2017-10-14
"777","Michigan State","@","Northwestern","L (31-39)",2017-10-28
"778","Michigan State","","Penn State","W (27-24)",2017-11-04
"779","Michigan State","@","Ohio State","L (3-48)",2017-11-11
"781","Michigan State","@","Rutgers","W (40-7)",2017-11-25
"782","Michigan State","N","Washington State","W (42-17)",2017-12-28
"783","Middle Tennessee State","","Vanderbilt","L (6-28)",2017-09-02
"784","Middle Tennessee State","@","Syracuse","W (30-23)",2017-09-09
"785","Middle Tennessee State","@","Minnesota","L (3-34)",2017-09-16
"789","Middle Tennessee State","@","Alabama-Birmingham","L (23-25)",2017-10-14
"791","Middle Tennessee State","","Texas-El Paso","W (30-3)",2017-11-04
"793","Middle Tennessee State","@","Western Kentucky","L (38-41)",2017-11-17
"794","Middle Tennessee State","","Old Dominion","W (41-10)",2017-11-25
"797","Minnesota","@","Oregon State","W (48-14)",2017-09-09
"800","Minnesota","@","Purdue","L (17-31)",2017-10-07
"805","Minnesota","","Nebraska","W (54-21)",2017-11-11
"806","Minnesota","@","Northwestern","L (0-39)",2017-11-18
"807","Minnesota","","Wisconsin","L (0-31)",2017-11-25
"808","Mississippi State","","Non-Major","W (49-0)",2017-09-02
"815","Mississippi State","@","Texas A&M","W (35-14)",2017-10-28
"819","Mississippi State","","Mississippi","L (28-31)",2017-11-23
"821","Missouri","","Non-Major","W (72-43)",2017-09-02
"822","Missouri","","South Carolina","L (13-31)",2017-09-09
"823","Missouri","","Purdue","L (3-35)",2017-09-16
"830","Missouri","","Tennessee","W (50-17)",2017-11-11
"831","Missouri","@","Vanderbilt","W (45-17)",2017-11-18
"833","Missouri","N","Texas","L (16-33)",2017-12-27
"835","Navy","","Tulane","W (23-21)",2017-09-09
"837","Navy","@","Tulsa","W (31-21)",2017-09-30
"840","Navy","","Central Florida","L (21-31)",2017-10-21
"841","Navy","@","Temple","L (26-34)",2017-11-02
"842","Navy","","Southern Methodist","W (43-40)",2017-11-11
"843","Navy","@","Notre Dame","L (17-24)",2017-11-18
"846","Navy","","Virginia","W (49-7)",2017-12-28
"848","Nebraska","@","Oregon","L (35-42)",2017-09-09
"849","Nebraska","","Northern Illinois","L (17-21)",2017-09-16
"850","Nebraska","","Rutgers","W (27-17)",2017-09-23
"852","Nebraska","","Wisconsin","L (17-38)",2017-10-07
"853","Nebraska","","Ohio State","L (14-56)",2017-10-14
"854","Nebraska","@","Purdue","W (25-24)",2017-10-28
"855","Nebraska","","Northwestern","L (24-31)",2017-11-04
"857","Nebraska","@","Penn State","L (44-56)",2017-11-18
"859","Nevada","@","Northwestern","L (20-31)",2017-09-02
"860","Nevada","","Toledo","L (24-37)",2017-09-09
"861","Nevada","","Non-Major","L (28-30)",2017-09-16
"862","Nevada","@","Washington State","L (7-45)",2017-09-23
"868","Nevada","","San Jose State","W (59-14)",2017-11-11
"869","Nevada","@","San Diego State","L (23-42)",2017-11-18
"870","Nevada","","Nevada-Las Vegas","W (23-16)",2017-11-25
"871","New Mexico","","Non-Major","W (38-14)",2017-09-02
"872","New Mexico","","New Mexico State","L (28-30)",2017-09-09
"874","New Mexico","@","Tulsa","W (16-13)",2017-09-23
"878","New Mexico","@","Wyoming","L (3-42)",2017-10-28
"879","New Mexico","","Utah State","L (10-24)",2017-11-04
"880","New Mexico","@","Texas A&M","L (14-55)",2017-11-11
"881","New Mexico","","Nevada-Las Vegas","L (35-38)",2017-11-17
"882","New Mexico","@","San Diego State","L (10-35)",2017-11-24
"885","New Mexico State","","Troy","L (24-27)",2017-09-16
"886","New Mexico State","","Texas-El Paso","W (41-14)",2017-09-23
"891","New Mexico State","@","Texas State","W (45-35)",2017-11-04
"894","New Mexico State","","South Alabama","W (22-17)",2017-12-02
"895","New Mexico State","N","Utah State","W (26-20)",2017-12-29
"898","North Carolina","@","Old Dominion","W (53-23)",2017-09-16
"901","North Carolina","","Notre Dame","L (10-33)",2017-10-07
"902","North Carolina","","Virginia","L (14-20)",2017-10-14
"903","North Carolina","@","Virginia Tech","L (7-59)",2017-10-21
"905","North Carolina","@","Pittsburgh","W (34-31)",2017-11-09
"906","North Carolina","","Non-Major","W (65-10)",2017-11-18
"907","North Carolina","@","North Carolina State","L (21-33)",2017-11-25
"908","North Carolina State","N","South Carolina","L (28-35)",2017-09-02
"910","North Carolina State","","Non-Major","W (49-16)",2017-09-16
"912","North Carolina State","","Syracuse","W (33-25)",2017-09-30
"914","North Carolina State","@","Pittsburgh","W (35-17)",2017-10-14
"915","North Carolina State","@","Notre Dame","L (14-35)",2017-10-28
"918","North Carolina State","@","Wake Forest","L (24-30)",2017-11-18
"922","Northern Illinois","","Non-Major","W (38-10)",2017-09-09
"924","Northern Illinois","@","San Diego State","L (28-34)",2017-09-30
"929","Northern Illinois","@","Toledo","L (17-27)",2017-11-02
"931","Northern Illinois","","Western Michigan","W (35-31)",2017-11-15
"934","North Texas","","Non-Major","W (59-14)",2017-09-02
"935","North Texas","@","Southern Methodist","L (32-54)",2017-09-09
"937","North Texas","","Alabama-Birmingham","W (46-43)",2017-09-23
"938","North Texas","@","Southern Mississippi","W (43-28)",2017-09-30
"939","North Texas","","Texas-San Antonio","W (29-26)",2017-10-14
"941","North Texas","","Old Dominion","W (45-38)",2017-10-28
"943","North Texas","","Texas-El Paso","W (45-10)",2017-11-11
"945","North Texas","@","Rice","W (30-14)",2017-11-25
"947","North Texas","N","Troy","L (30-50)",2017-12-16
"951","Northwestern","@","Wisconsin","L (24-33)",2017-09-30
"952","Northwestern","","Penn State","L (7-31)",2017-10-07
"957","Northwestern","","Purdue","W (23-13)",2017-11-11
"961","Notre Dame","","Temple","W (49-16)",2017-09-02
"967","Notre Dame","","Southern California","W (49-14)",2017-10-21
"969","Notre Dame","","Wake Forest","W (48-37)",2017-11-04
"972","Notre Dame","@","Stanford","L (20-38)",2017-11-25
"974","Ohio","","Non-Major","W (59-0)",2017-09-02
"975","Ohio","@","Purdue","L (21-44)",2017-09-08
"983","Ohio","","Toledo","W (38-10)",2017-11-08
"986","Ohio","N","Alabama-Birmingham","W (41-6)",2017-12-22
"988","Ohio State","","Oklahoma","L (16-31)",2017-09-09
"990","Ohio State","","Nevada-Las Vegas","W (54-21)",2017-09-23
"991","Ohio State","@","Rutgers","W (56-0)",2017-09-30
"994","Ohio State","","Penn State","W (39-38)",2017-10-28
"999","Ohio State","N","Wisconsin","W (27-21)",2017-12-02
"1000","Ohio State","N","Southern California","W (24-7)",2017-12-29
"1001","Oklahoma","","Texas-El Paso","W (56-7)",2017-09-02
"1003","Oklahoma","","Tulane","W (56-14)",2017-09-16
"1006","Oklahoma","N","Texas","W (29-24)",2017-10-14
"1008","Oklahoma","","Texas Tech","W (49-27)",2017-10-28
"1009","Oklahoma","@","Oklahoma State","W (62-52)",2017-11-04
"1010","Oklahoma","","Texas Christian","W (38-20)",2017-11-11
"1012","Oklahoma","","West Virginia","W (59-31)",2017-11-25
"1013","Oklahoma","N","Texas Christian","W (41-17)",2017-12-02
"1015","Oklahoma State","","Tulsa","W (59-24)",2017-08-31
"1016","Oklahoma State","@","South Alabama","W (44-7)",2017-09-08
"1017","Oklahoma State","@","Pittsburgh","W (59-21)",2017-09-16
"1018","Oklahoma State","","Texas Christian","L (31-44)",2017-09-23
"1019","Oklahoma State","@","Texas Tech","W (41-34)",2017-09-30
"1021","Oklahoma State","@","Texas","W (13-10)",2017-10-21
"1022","Oklahoma State","@","West Virginia","W (50-39)",2017-10-28
"1027","Oklahoma State","N","Virginia Tech","W (30-21)",2017-12-28
"1028","Old Dominion","","Non-Major","W (31-17)",2017-09-02
"1031","Old Dominion","@","Virginia Tech","L (0-38)",2017-09-23
"1034","Old Dominion","","Western Kentucky","L (31-35)",2017-10-20
"1038","Old Dominion","","Rice","W (24-21)",2017-11-18
"1040","Mississippi","","South Alabama","W (47-27)",2017-09-02
"1041","Mississippi","","Non-Major","W (45-23)",2017-09-09
"1045","Mississippi","","Vanderbilt","W (57-35)",2017-10-14
"1050","Mississippi","","Texas A&M","L (24-31)",2017-11-18
"1052","Oregon","","Non-Major","W (77-21)",2017-09-02
"1054","Oregon","@","Wyoming","W (49-13)",2017-09-16
"1057","Oregon","","Washington State","L (10-33)",2017-10-07
"1058","Oregon","@","Stanford","L (7-49)",2017-10-14
"1059","Oregon","@","UCLA","L (14-31)",2017-10-21
"1060","Oregon","","Utah","W (41-20)",2017-10-28
"1061","Oregon","@","Washington","L (3-38)",2017-11-04
"1063","Oregon","","Oregon State","W (69-10)",2017-11-25
"1066","Oregon State","","Non-Major","W (35-32)",2017-09-02
"1068","Oregon State","@","Washington State","L (23-52)",2017-09-16
"1069","Oregon State","","Washington","L (7-42)",2017-09-30
"1070","Oregon State","@","Southern California","L (10-38)",2017-10-07
"1072","Oregon State","","Stanford","L (14-15)",2017-10-26
"1078","Penn State","","Pittsburgh","W (33-14)",2017-09-09
"1086","Penn State","","Rutgers","W (35-6)",2017-11-11
"1089","Penn State","N","Washington","W (35-28)",2017-12-30
"1090","Pittsburgh","","Non-Major","W (28-21)",2017-09-02
"1094","Pittsburgh","","Rice","W (42-10)",2017-09-30
"1095","Pittsburgh","@","Syracuse","L (24-27)",2017-10-07
"1098","Pittsburgh","","Virginia","W (31-14)",2017-10-28
"1100","Pittsburgh","@","Virginia Tech","L (14-20)",2017-11-18
"1107","Purdue","@","Wisconsin","L (9-17)",2017-10-14
"1108","Purdue","@","Rutgers","L (12-14)",2017-10-21
"1115","Rice","N","Stanford","L (7-62)",2017-08-26
"1116","Rice","@","Texas-El Paso","W (31-14)",2017-09-09
"1121","Rice","@","Texas-San Antonio","L (7-20)",2017-10-21
"1123","Rice","@","Alabama-Birmingham","L (21-52)",2017-11-04
"1124","Rice","","Southern Mississippi","L (34-43)",2017-11-11
"1127","Rutgers","","Washington","L (14-30)",2017-09-01
"1129","Rutgers","","Non-Major","W (65-0)",2017-09-16
"1139","San Diego State","","Non-Major","W (38-17)",2017-09-02
"1141","San Diego State","","Stanford","W (20-17)",2017-09-16
"1144","San Diego State","@","Nevada-Las Vegas","W (41-10)",2017-10-07
"1148","San Diego State","@","San Jose State","W (52-7)",2017-11-04
"1152","San Jose State","","South Florida","L (22-42)",2017-08-26
"1153","San Jose State","","Non-Major","W (34-13)",2017-09-02
"1154","San Jose State","@","Texas","L (0-56)",2017-09-09
"1155","San Jose State","@","Utah","L (16-54)",2017-09-16
"1156","San Jose State","","Utah State","L (10-61)",2017-09-23
"1157","San Jose State","@","Nevada-Las Vegas","L (13-41)",2017-09-30
"1164","San Jose State","","Wyoming","W (20-17)",2017-11-25
"1165","Southern Methodist","","Non-Major","W (58-14)",2017-09-02
"1167","Southern Methodist","@","Texas Christian","L (36-56)",2017-09-16
"1172","Southern Methodist","","Tulsa","W (38-34)",2017-10-27
"1173","Southern Methodist","","Central Florida","L (24-31)",2017-11-04
"1176","Southern Methodist","","Tulane","W (41-38)",2017-11-25
"1180","South Alabama","","Non-Major","W (45-0)",2017-09-16
"1183","South Alabama","@","Troy","W (19-8)",2017-10-11
"1194","South Carolina","@","Texas A&M","L (17-24)",2017-09-30
"1196","South Carolina","@","Tennessee","W (15-9)",2017-10-14
"1197","South Carolina","","Vanderbilt","W (34-27)",2017-10-28
"1200","South Carolina","","Non-Major","W (31-10)",2017-11-18
"1204","Southern Mississippi","","Non-Major","W (45-0)",2017-09-09
"1207","Southern Mississippi","@","Texas-San Antonio","W (31-29)",2017-10-07
"1208","Southern Mississippi","","Texas-El Paso","W (24-0)",2017-10-14
"1210","Southern Mississippi","","Alabama-Birmingham","L (12-30)",2017-10-28
"1211","Southern Mississippi","@","Tennessee","L (10-24)",2017-11-04
"1217","South Florida","","Non-Major","W (31-17)",2017-09-02
"1219","South Florida","","Temple","W (43-7)",2017-09-21
"1222","South Florida","@","Tulane","W (34-28)",2017-10-21
"1225","South Florida","","Tulsa","W (27-20)",2017-11-16
"1226","South Florida","@","Central Florida","L (42-49)",2017-11-24
"1227","South Florida","N","Texas Tech","W (38-34)",2017-12-23
"1229","Stanford","@","Southern California","L (24-42)",2017-09-09
"1231","Stanford","","UCLA","W (58-34)",2017-09-23
"1233","Stanford","@","Utah","W (23-20)",2017-10-07
"1236","Stanford","@","Washington State","L (21-24)",2017-11-04
"1237","Stanford","","Washington","W (30-22)",2017-11-10
"1240","Stanford","N","Southern California","L (28-31)",2017-12-01
"1241","Stanford","N","Texas Christian","L (37-39)",2017-12-28
"1242","Syracuse","","Non-Major","W (50-7)",2017-09-01
"1251","Syracuse","","Wake Forest","L (43-64)",2017-11-11
"1255","Temple","","Non-Major","W (16-13)",2017-09-09
"1264","Temple","","Central Florida","L (19-45)",2017-11-18
"1265","Temple","@","Tulsa","W (43-22)",2017-11-25
"1268","Tennessee","","Non-Major","W (42-7)",2017-09-09
"1278","Tennessee","","Vanderbilt","L (24-42)",2017-11-25
"1279","Texas A&M","@","UCLA","L (44-45)",2017-09-03
"1280","Texas A&M","","Non-Major","W (24-14)",2017-09-09
"1291","Texas A&M","N","Wake Forest","L (52-55)",2017-12-29
"1292","Texas Christian","","Non-Major","W (63-0)",2017-09-02
"1296","Texas Christian","","West Virginia","W (31-24)",2017-10-07
"1300","Texas Christian","","Texas","W (24-7)",2017-11-04
"1302","Texas Christian","@","Texas Tech","W (27-3)",2017-11-18
"1308","Texas","@","Southern California","L (24-27)",2017-09-16
"1316","Texas","@","West Virginia","W (28-14)",2017-11-18
"1317","Texas","","Texas Tech","L (23-27)",2017-11-24
"1319","Texas State","","Non-Major","W (20-11)",2017-09-02
"1322","Texas State","","Texas-San Antonio","L (14-44)",2017-09-23
"1323","Texas State","@","Wyoming","L (10-45)",2017-09-30
"1330","Texas State","@","Troy","L (9-62)",2017-11-24
"1331","Texas Tech","","Non-Major","W (56-10)",2017-09-02
"1336","Texas Tech","@","West Virginia","L (35-46)",2017-10-14
"1344","Toledo","","Non-Major","W (47-13)",2017-08-31
"1346","Toledo","","Tulsa","W (54-51)",2017-09-16
"1355","Toledo","","Western Michigan","W (37-10)",2017-11-24
"1359","Troy","","Non-Major","W (34-7)",2017-09-09
"1371","Tulane","","Non-Major","W (43-14)",2017-09-02
"1375","Tulane","","Tulsa","W (62-28)",2017-10-07
"1395","Alabama-Birmingham","","Non-Major","W (38-7)",2017-09-02
"1404","Alabama-Birmingham","@","Texas-San Antonio","W (24-19)",2017-11-11
"1406","Alabama-Birmingham","","Texas-El Paso","W (28-7)",2017-11-25
"1414","Central Florida","","Non-Major","W (73-33)",2017-10-28
"1428","UCLA","@","Washington","L (23-44)",2017-10-28
"1429","UCLA","@","Utah","L (17-48)",2017-11-03
"1431","UCLA","@","Southern California","L (23-28)",2017-11-18
"1434","Nevada-Las Vegas","","Non-Major","L (40-43)",2017-09-02
"1440","Nevada-Las Vegas","","Utah State","L (28-52)",2017-10-21
"1446","Southern California","","Western Michigan","W (49-31)",2017-09-02
"1450","Southern California","@","Washington State","L (27-30)",2017-09-29
"1452","Southern California","","Utah","W (28-27)",2017-10-14
"1460","Utah","","Non-Major","W (37-16)",2017-08-31
"1469","Utah","","Washington State","L (25-33)",2017-11-11
"1470","Utah","@","Washington","L (30-33)",2017-11-18
"1472","Utah","N","West Virginia","W (30-14)",2017-12-26
"1473","Utah State","@","Wisconsin","L (10-59)",2017-09-01
"1474","Utah State","","Non-Major","W (51-13)",2017-09-07
"1475","Utah State","@","Wake Forest","L (10-46)",2017-09-16
"1479","Utah State","","Wyoming","L (23-28)",2017-10-14
"1491","Texas-El Paso","","Western Kentucky","L (14-15)",2017-10-07
"1493","Texas-El Paso","","Texas-San Antonio","L (14-31)",2017-10-28
"1499","Texas-San Antonio","","Non-Major","W (51-17)",2017-09-16
"1510","Vanderbilt","","Non-Major","W (42-0)",2017-09-09
"1517","Vanderbilt","","Western Kentucky","W (31-17)",2017-11-04
"1521","Virginia","","Non-Major","W (28-10)",2017-09-02
"1532","Virginia","","Virginia Tech","L (0-10)",2017-11-24
"1534","Virginia Tech","N","West Virginia","W (31-24)",2017-09-03
"1535","Virginia Tech","","Non-Major","W (27-0)",2017-09-09
"1547","Wake Forest","","Non-Major","W (51-7)",2017-08-31
"1561","Washington","","Non-Major","W (63-7)",2017-09-09
"1571","Washington","","Washington State","W (41-14)",2017-11-25
"1573","Washington State","","Non-Major","W (31-0)",2017-09-02
"1586","Western Kentucky","","Non-Major","W (31-17)",2017-09-02
"1602","Western Michigan","","Non-Major","W (49-14)",2017-09-23
"1613","West Virginia","","Non-Major","W (59-16)",2017-09-16
"1639","Wyoming","","Non-Major","W (27-0)",2017-09-09
